Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Interpersonal Communication,90237,COM,212,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 203,Fall2019,Lecture,Andrea J  Vickery,30
Interpersonal Communication,91291,COM,212,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 107A,Fall2019,Lecture,Sevgi   Evren Familo,30
Interpersonal Communication,92057,COM,212,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 102A,Fall2019,Lecture,Jessica   Hample,30
Interpersonal Communication,93867,COM,212,2,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 122,Fall2019,Lecture,Andrea J  Vickery,30
Survey Of Public Relations,90239,COM,215,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 107A,Fall2019,Lecture,Lindsay Marie  McCluskey,30
Survey Of Public Relations,90240,COM,215,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 107A,Fall2019,Lecture,Joseph Earl  Stabb,30
Survey Of Public Relations,94641,COM,215,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Joseph Earl  Stabb,30
Group Interaction & Discussion,92048,COM,240,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 202,Fall2019,Lecture,Jill M  Ennis,30
Communication Theories,90238,COM,301,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 103,Fall2019,Lecture,Minhao   Dai,30
Communication Theories,91632,COM,301,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 202,Fall2019,Lecture,Minhao   Dai,30
Message Criticism,90727,COM,302,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 102A,Fall2019,Lecture,Jessica K  Reeher,30
Message Criticism,91531,COM,302,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Jessica K  Reeher,30
PublicRelationsWriting&MassMed,91630,COM,313,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 106A,Fall2019,Lecture,Kathleen   White,30
PublicRelationsWriting&MassMed,94627,COM,313,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Denise   Casey,30
Design & Layout For Media,91691,COM,315,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 36,Fall2019,Lecture,Woomi   Shim,30
Design & Layout For Media,91692,COM,315,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 36,Fall2019,Lecture,Woomi   Shim,30
Survey of Health Communication,94201,COM,316,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 217,Fall2019,Lecture,Taejin   Jung,30
Public Relations Research,92047,COM,317,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 107A,Fall2019,Lecture,Joseph Earl  Stabb,30
Argumentation & Debate,91822,COM,350,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 102A,Fall2019,Lecture,Thomas   Downs,30
Persuasion,90752,COM,360,4,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 108,Fall2019,Lecture,Jessica   Hample,30
Persuasion,91696,COM,360,5,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Mahar Hall 108,Fall2019,Lecture,Jessica   Hample,30
Organizational Communication,94203,COM,365,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 102,Fall2019,Lecture,Christine M  Hirsch,30
Communication Ethics,94636,COM,380,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 106A,Fall2019,Lecture,Christine M  Hirsch,30
Communication Ethics,94754,COM,380,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Christine M  Hirsch,30
Communication Research Methods,94647,COM,403,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 203,Fall2019,Lecture,Andrea J  Vickery,30
Case Studies Public Relations,90241,COM,415,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 107A,Fall2019,Lecture,Lindsay Marie  McCluskey,30
Capstone in Public Relations,90242,COM,416,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 217,Fall2019,Lecture,Taejin   Jung,30
InterculturalCommunication,92968,COM,422,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Amy B  McHugh,30
Communication/Service Learning,91444,COM,490,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 119,Fall2019,Lecture,Jenny   Rosenberg,30
Int to Strategic Communication,94645,COM,500,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Katherine   Thweatt,30
Applied Communication Theory,94646,COM,501,1,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Katherine   Thweatt,30
Applied Research Methods,93277,COM,503,2,Graduate ,3,,4:30 pm - 7:15 pm,M,Mahar Hall 103,Fall2019,Lecture,Minhao   Dai,30
Intercultural Communication,94784,COM,522,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Amy B  McHugh,30
Org COM Graduae Seminar,94205,COM,565,4,Graduate ,3,,4:30 pm - 7:15 pm,R,Mahar Hall 102,Fall2019,Lecture,Jessica   Hample,30
Strategic COM Thesis/ApProject,93302,COM,590,5,Graduate ,3,,TBA,TBA,To Be Announced ,Fall2019,Lecture,Jenna L  Currie-Mueller,30
Strategic COM Thesis/ApProject,93854,COM,590,6,Graduate ,3,,TBA,TBA,TBA,Fall2019,Lecture,Katherine   Thweatt,30
Strategic COM Thesis/ApProject,94643,COM,590,7,Graduate ,3,,TBA,TBA,To Be Announced ,Fall2019,Lecture,Serenity   Sutherland,30
Issues & Careers Human Service,90176,CPS,308,1,Undergraduate ,3,,3:55 pm - 6:55 pm,T,Shineman Center 174,Fall2019,Lecture,Barbara   Streets,30
Introduction to Counseling,90177,CPS,310,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 315,Fall2019,Lecture,Michael G  Mullen,30
Introduction to Counseling,93003,CPS,310,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 103,Fall2019,Lecture,Kristin Renee  MacDonald,30
Intro to Family,90178,CPS,391,4,Undergraduate ,3,,4:00 pm - 6:45 pm,M,Shineman Center 174,Fall2019,Lecture,Maggie L  Fitzsimmons,30
Intro to Family,93004,CPS,391,5,Undergraduate ,3,,3:30 pm - 6:15 pm,W,Wilber B5,Fall2019,Lecture,Maggie L  Fitzsimmons,30
Intr to Expressive Art Therapy,92211,CPS,393,6,Undergraduate ,3,,12:30 pm - 3:15 pm,R,Wilber 311,Fall2019,Lecture,Kyle Richard  Dzintars,30
Intr to Expressive Art Therapy,90724,CPS,393,7,Undergraduate ,3,,1:00 pm - 3:45 pm,M,Wilber 311,Fall2019,Lecture,Kristin Renee  MacDonald,30
Psych Found,Personality,90182,,1,Graduate ,3,,11:30 am - 2:15 pm,M,Wilber B8,Fall2019,Lecture,Tamara   Sullivan,30
Psych Found,Personality,90183,,2,Graduate ,3,,11:00 am - 1:45 pm,T,Wilber 311,Fall2019,Lecture,Tamara   Sullivan,30
Psych Found,Personality,91170,,3,Graduate ,3,,1:00 pm - 3:45 pm,T,Sonata 106,Fall2019,Lecture,Jason   Duffy,30
Psych Found,Development,91301,,4,Graduate ,3,,4:30 pm - 7:15 pm,M,Park Hall 313,Fall2019,Lecture,Jason   Duffy,30
Psych Found,Development,91271,,5,Graduate ,3,,5:00 pm - 7:45 pm,T,Sonata 104,Fall2019,Lecture,Carlo   Cuccaro,30
Found. Mental Health Coun,91172,CPS,508,6,Graduate ,3,,5:00 pm - 7:45 pm,M,Sonata 106,Fall2019,Lecture,Sarah F  Spiegelhoff,30
Prof.Orient/Ethics MH Counsel,90187,CPS,509,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Tiphanie   Gonzalez,30
Counseling Theory & Process,90188,CPS,510,1,Graduate ,3,,1:00 pm - 3:45 pm,W,Park Hall 313,Fall2019,Lecture,Jodi Ann  Mullen,30
Counseling Theory & Process,90189,CPS,510,2,Graduate ,3,,1:00 pm - 3:35 pm,M,Park Hall 313,Fall2019,Lecture,Jason   Duffy,30
Counseling Theory & Process,90191,CPS,510,3,Graduate ,3,,9:30 am - 12:15 pm,W,Wilber 313,Fall2019,Lecture,Jodi Ann  Mullen,30
Counseling Theory & Process,91171,CPS,510,4,Graduate ,3,,5:30 pm - 8:15 pm,W,Sonata 118,Fall2019,Lecture,Sarah F  Spiegelhoff,30
Practicum in Counseling,94844,CPS,511,5,Graduate ,3,,TBA,TBA,TBA,Fall2019,Lecture,Michael   LeBlanc,30
Internship Mental Health Couns,92349,CPS,515,6,Graduate ,3,,9:00 am - 12:00 pm,T,Sonata 106,Fall2019,Internship,Jason   Duffy,30
Internship Mental Health Couns,91481,CPS,515,7,Graduate ,3,,3:00 pm - 6:00 pm,T,Wilber 311,Fall2019,Internship,Tiphanie   Gonzalez,30
Internship Mental Health Couns,91576,CPS,515,1,Graduate ,3,,3:00 pm - 6:00 pm,T,Wilber 311,Fall2019,Internship,Tiphanie   Gonzalez,30
Intern:Alcohol/Substance Couns,91480,CPS,516,2,Graduate ,3,,3:00 pm - 6:00 pm,T,Wilber 311,Fall2019,Internship,Tiphanie   Gonzalez,30
Intern:Alcohol/Substance Couns,91825,CPS,516,3,Graduate ,3,,9:00 am - 12:00 pm,T,Sonata 106,Fall2019,Internship,Jason   Duffy,30
Orientation to Counsel.Profess,90195,CPS,530,4,Graduate ,3,,1:30 pm - 4:05 pm,R,Wilber B8,Fall2019,Lecture,Sean   Finnerty,30
Intro to Group Process,90196,CPS,541,5,Graduate ,3,,4:10 pm - 8:10 pm,M,Wilber 311,Fall2019,Lecture,Daniel   McManus,30
Ethno-cult Aspects of Trauma,91746,CPS,559,6,Graduate ,3,,4:10 pm - 7:30 pm,W,Mahar Hall 215,Fall2019,Lecture,Barbara   Streets,30
Chem Dependency & Treatment,94240,CPS,560,7,Graduate ,3,,6:00 pm - 8:40 pm,R,Wilber 311,Fall2019,Lecture,John M  Randall,30
Voc Dev & Decision-Making,90197,CPS,574,1,Graduate ,3,,9:00 am - 12:00 pm,T,Wilber 203,Fall2019,Lecture,Barbara   Streets,30
Foundtn of Psy & Edu Appraisal,90198,CPS,585,2,Graduate ,3,,10:30 am - 1:15 pm,R,Wilber B8,Fall2019,Lecture,Michelle S  Storie,30
Foundtn of Psy & Edu Appraisal,91389,CPS,585,3,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Michael   LeBlanc,30
Individual Cognitive Assessmen,90199,CPS,587,4,Graduate ,3,,4:30 pm - 7:15 pm,W,Wilber 220,Fall2019,Lecture,Laura M  Spenceley,30
Individual Cognitive Assessmen,90921,CPS,587,5,Graduate ,3,,4:30 pm - 7:15 pm,W,Wilber 220,Fall2019,Lecture,Laura M  Spenceley,30
Intro. Expressive Art Therapy,92212,CPS,590,6,Graduate ,3,,12:30 pm - 3:15 pm,R,Wilber 311,Fall2019,Lecture,Kyle Richard  Dzintars,30
Intro. Expressive Art Therapy,91001,CPS,590,7,Graduate ,3,,1:00 pm - 3:45 pm,M,Wilber 311,Fall2019,Lecture,Kristin Renee  MacDonald,30
Research Methods in HS/CC,91446,CPS,596,1,Graduate ,3,,6:00 pm - 8:45 pm,T,Park Hall 211,Fall2019,Lecture,Daniel   McManus,30
Practicum in School Psych,90210,CPS,613,2,Graduate ,3,,9:30 am - 12:05 pm,T,Park Hall 211,Fall2019,Practicum,James L  McDougal,30
Practicum in School Psych,91182,CPS,613,3,Graduate ,3,,9:30 am - 12:05 pm,T,Park Hall 211,Fall2019,Practicum,James L  McDougal,30
Consultn Counslrs & Sch Psy,90211,CPS,686,4,Graduate ,3,,1:15 pm - 4:00 pm,T,Wilber B8,Fall2019,Lecture,Michelle S  Storie,30
Academic & Educ. Intervention,90212,CPS,688,5,Graduate ,3,,4:00 pm - 6:45 pm,W,Wilber 311,Fall2019,Seminar,Michelle S  Storie,30
Intro to Criminal Justice,94536,CRJ,101,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 101,Fall2019,Lecture,Margaret A  Schmuhl,30
Intro to Criminal Justice,94514,CRJ,101,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Roger   Guy,30
FYSC-The Injustice League,94535,CRJ,198,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 111,Fall2019,Lecture,Margaret A  Schmuhl,30
FYSC-Mass Shootings in America,94532,CRJ,198,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 106,Fall2019,Lecture,Jaclyn   Schildkraut,30
Introduction to Policing,94521,CRJ,210,3,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 103,Fall2019,Lecture,Diane Marie  Brand,30
Introduction to Policing,94549,CRJ,210,4,Undergraduate ,3,,5:00 pm - 7:45 pm,R,Sonata 107,Fall2019,Lecture,Michael J.  Walsh,30
Intro to Courts & Judic Procs,94533,CRJ,220,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 122,Fall2019,Lecture,Jaclyn   Schildkraut,30
Intro to Courts & Judic Procs,94517,CRJ,220,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Mark J  Shannon,30
Introduction to Corrections,94518,CRJ,230,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Roger   Guy,30
Prof & Eth Dilemmas in CRJ,94547,CRJ,326,1,Undergraduate ,3,,5:00 pm - 7:45 pm,M,Sonata 118,Fall2019,Lecture,Donna   Stuccio,30
Crime Theories & Victimization,94524,CRJ,333,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Mahar Hall 214,Fall2019,Lecture,Roger   Guy,30
Crime Theories & Victimization,94531,CRJ,333,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Jaclyn   Schildkraut,30
Crime Theories & Victimization,94820,CRJ,333,4,Undergraduate ,3,,TBA,TBA,TBA,Fall2019,Lecture,Celinet   Duran,30
Crime and Society,94530,CRJ,347,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Omara   Rivera-Vazquez,30
Criminal Evidence,94676,CRJ,348,6,Undergraduate ,3,,5:00 pm - 7:45 pm,T,Sonata 107,Fall2019,Lecture,Tamara E  Thomson,30
Intro to Criminal Law,94520,CRJ,365,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 111,Fall2019,Lecture,Diane Marie  Brand,30
Intro to Criminal Law,94539,CRJ,365,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Jeremy J  Shifton,30
Drugs & Crime,94519,CRJ,385,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 111,Fall2019,Lecture,Diane Marie  Brand,30
Research Methods CRJ,94527,CRJ,387,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 314,Fall2019,Lecture,Seung   Paek,30
Seminar in Criminal Justice,94526,CRJ,401,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 111,Fall2019,Lecture,Seung   Paek,30
Seminar in Criminal Justice,94528,CRJ,401,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 314,Fall2019,Lecture,Seung   Paek,30
Seminar in Criminal Justice,94692,CRJ,401,6,Undergraduate ,3,,4:00 pm - 6:45 pm,M,Sonata 125,Fall2019,Lecture,Jeremy J  Shifton,30
Comparative Justice Systems,94541,CRJ,425,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Jeremy J  Shifton,30
Comparative Justice Systems,94697,CRJ,425,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Mark J  Shannon,30
Police Management,94548,CRJ,435,2,Undergraduate ,3,,5:00 pm - 7:45 pm,R,Sonata 118,Fall2019,Lecture,Donna   Stuccio,30
Practicum in Teaching CrimJust,94523,CRJ,490,3,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Practicum,Diane Marie  Brand,30
Practicum in Teaching CrimJust,94534,CRJ,490,4,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Practicum,Jaclyn   Schildkraut,30
Practicum in Teaching CrimJust,94538,CRJ,490,5,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Practicum,Margaret A  Schmuhl,30
Practicum in Teaching CrimJust,94529,CRJ,490,6,Undergraduate ,3,,TBA,TBA,Off Campus ,Fall2019,Practicum,Seung   Paek,30
FYSC-I Have SomethingtoTellYou,94622,CRW,198,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 322,Fall2019,Lecture,Stephanie Sue  Pritchard,30
Screenwriting: Introductory,94090,CRW,201,1,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 258,Fall2019,Lecture,Michael   Raicht,30
Screenwriting: Introductory,91119,CRW,201,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 258,Fall2019,Lecture,Juliet A  Giglio,30
Screenwriting: Introductory,91120,CRW,201,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Park Hall 211,Fall2019,Lecture,Juliet A  Giglio,30
Poetry Writing: Introductory,90709,CRW,205,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 258,Fall2019,Seminar,Christopher S  Citro,30
Poetry Writing: Introductory,92062,CRW,205,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 231,Fall2019,Seminar,Soma Mei Sheng   Frazier,30
Poetry Writing: Introductory,91116,CRW,205,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 322,Fall2019,Seminar,Stephanie Sue  Pritchard,30
Poetry Writing: Introductory,93872,CRW,205,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 323,Fall2019,Seminar,Christopher S  Citro,30
FictionWriting:Introductory,90712,CRW,206,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 223,Fall2019,Seminar,Christine R  Motto,30
Fiction Writing: Introductory,90713,CRW,206,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 223,Fall2019,Seminar,Christine R  Motto,30
Fiction Writing: Introductory,91069,CRW,206,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 242,Fall2019,Seminar,Laura A  Halferty,30
Fiction Writing: Introductory,94326,CRW,206,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 242,Fall2019,Seminar,Laura A  Halferty,30
Playwriting: Introductory,91122,CRW,207,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 208,Fall2019,Seminar,Brad   Korbesmeyer,30
Playwriting: Introductory,93744,CRW,207,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 208,Fall2019,Seminar,Brad   Korbesmeyer,30
Creative Nonfiction Writing: I,93748,CRW,208,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 322,Fall2019,Seminar,Donna M  Steiner,30
Creative Nonfiction Writing: I,93873,CRW,208,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 232,Fall2019,Seminar,Soma Mei Sheng   Frazier,30
CreatiNonfiction Writing:I LC,90714,CRW,208,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 322,Fall2019,Seminar,Donna M  Steiner,30
Graphic Storytelling: Intro.,94740,CRW,210,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 208,Fall2019,Seminar,Michael   Raicht,30
Living Writer Series,90717,CRW,300,4,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Marano Campus Center 132,Fall2019,Lecture,Laura   Donnelly,30
Screenwriting: Intermediate,90718,CRW,301,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 314,Fall2019,Lecture,Jamie L.  Adams,30
Screenwriting: Intermediate,91111,CRW,301,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 313,Fall2019,Lecture,Juliet A  Giglio,30
Poetry Writing: Intermediate,94086,CRW,305,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 223,Fall2019,Seminar,Laura   Donnelly,30
Poetry Writing: Intermediate,91731,CRW,305,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Marano Campus Center 223,Fall2019,Seminar,Laura   Donnelly,30
Fiction Writing: Intermediate,90719,CRW,306,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Marano Campus Center 322,Fall2019,Seminar,Robert T.  O'Connor,30
Fiction Writing: Intermediate,91117,CRW,306,3,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Marano Campus Center 223,Fall2019,Seminar,Robert T.  O'Connor,30
Playwriting: Intermediate,90720,CRW,307,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Lee Hall 300,Fall2019,Seminar,Brad   Korbesmeyer,30
Creative Nonfiction Writ: Inte,94084,CRW,308,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 231,Fall2019,Seminar,Jessie Rose  Moore,30
Creative Nonfiction Writ: Inte,92939,CRW,308,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Marano Campus Center 231,Fall2019,Seminar,Jessie Rose  Moore,30
Digital Storytelling,94628,CRW,313,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 313,Fall2019,Lecture,Soma Mei Sheng   Frazier,30
Literary Citizenship,94626,CRW,355,1,Undergraduate ,3,,4:30 pm - 7:15 pm,M,Marano Campus Center 208,Fall2019,Lecture,Donna M  Steiner,30
Fiction Writing: Advanced,92069,CRW,406,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Marano Campus Center 322,Fall2019,Seminar,Robert T.  O'Connor,30
Tools for Computing,90476,CSC,101,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 122,Fall2019,Lecture,Robert A.  Zuber,30
Tools for Computing,91128,CSC,101,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Robert A.  Zuber,30
BUS Info System&Computing Tool,90820,CSC,102,5,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Shineman Center 122,Fall2019,Lecture,James   Patridge,30
BUS Info System&Computing Tool,91369,CSC,102,6,Undergraduate ,3,,4:40 pm - 6:05 pm,MW,Shineman Center 122,Fall2019,Lecture,James   Patridge,30
BUS Info System&Computing Tool,91534,CSC,102,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 175,Fall2019,Lecture,Michael L  Smith,30
BUS Info System&Computing Tool,91674,CSC,102,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Fall2019,Lecture,Michael L  Smith,30
Comp Tools/Info Lit for EDU,90992,CSC,103,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 183,Fall2019,Lecture,William C  Bosch,30
Comp Tools/Info Lit for EDU,90993,CSC,103,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 448,Fall2019,Lecture,David Paul  Parisian,30
Comp Tools/Info Lit for EDU,90991,CSC,103,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 448,Fall2019,Lecture,David Paul  Parisian,30
Comp Tools/Info Lit for EDU,93763,CSC,103,5,Undergraduate ,3,,4:30 pm - 7:30 pm,T,Shineman Center 448,Fall2019,Lecture,Richard   Baier,30
Int To Prog & Prog Language,90483,CSC,120,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 448,Fall2019,Lecture,Michael L  Smith,30
Principles Of Programming,90485,CSC,212,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 315,Fall2019,Lecture,Daniel Ray  Schlegel,30
Principles Of Programming,91282,CSC,212,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 444,Fall2019,Lecture,Mohammad   Mohammadi,30
Principles Of Programming Lab,91131,CSC,212,2,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Shineman Center 446,Fall2019,Laboratory,Mohammad   Mohammadi,30
Principles Of Programming-LAB,91370,CSC,212,3,Undergraduate ,3,,3:00 pm - 3:55 pm,W,Shineman Center 446,Fall2019,Laboratory,Bastian   Tenbergen,30
Principles Of Programming-Lab,90490,CSC,212,4,Undergraduate ,3,,4:10 pm - 5:05 pm,W,Shineman Center 446,Fall2019,Laboratory,Douglas   Lea,30
Principles Of Programming Lab,91126,CSC,212,5,Undergraduate ,3,,8:00 am - 8:55 am,R,Shineman Center 446,Fall2019,Laboratory,James P  Early,30
Principles Of Programming-Lab,90487,CSC,212,6,Undergraduate ,3,,2:20 pm - 3:15 pm,R,Shineman Center 446,Fall2019,Laboratory,Aleksandar V  Pantaleev,30
Principles Of Programming-Lab,90489,CSC,212,7,Undergraduate ,3,,11:10 am - 12:05 pm,R,Shineman Center 446,Fall2019,Laboratory,Daniel Ray  Schlegel,30
Principles Of Programming-Lab,90493,CSC,212,,Undergraduate ,3,,12:45 pm - 1:40 pm,R,Shineman Center 446,Fall2019,Laboratory,Jae Woong   Lee,30
Principles Of Programming-Lab,90702,CSC,212,1,Undergraduate ,3,,9:35 am - 10:30 am,R,Shineman Center 446,Fall2019,Laboratory,Daniel Ray  Schlegel,30
Foundation Of Computer Science,90494,CSC,221,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 183,Fall2019,Lecture,Ioana   Coman,30
Foundation Of Computer Science,91942,CSC,221,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 444,Fall2019,Lecture,Jae Woong   Lee,30
Computer Orgnztn & Programming,94311,CSC,222,4,Undergraduate ,3,,9:35 am - 12:15 pm,TR,Shineman Center 404,Fall2019,Lecture,Mustafa   Ayad,30
Abstract Data Types&Prog Meth,90496,CSC,241,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 444,Fall2019,Lecture,James P  Early,30
Abstract Data Types&Prog Meth,91756,CSC,241,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 183,Fall2019,Lecture,Aleksandar V  Pantaleev,30
Systems Programming,91132,CSC,322,7,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 170,Fall2019,Lecture,Jae Woong   Lee,30
Programming Languages,93723,CSC,344,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 170,Fall2019,Lecture,Daniel Ray  Schlegel,30
Data Structures & Algorithms,91134,CSC,365,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 444,Fall2019,Lecture,Douglas   Lea,30
Computational Models Cog Proce,93712,CSC,366,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 444,Fall2019,Lecture,Craig   Graci,30
Parallel Computing,91939,CSC,375,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 444,Fall2019,Lecture,Douglas   Lea,30
Software Engineering,94078,CSC,380,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 170,Fall2019,Lecture,James P  Early,30
