Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
ST: PExperience Design,93795,ART,333,2,Undergraduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Studio,Rebecca Wendy  Mushtare,30
ST:Abstract Drawing & Painting,94182,ART,333,3,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 225,"Aug 27, 2018 - Dec 07, 2018",Studio,Christopher   McEvoy,30
Art Therapy Practices,94147,ART,336,4,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 7A,"Aug 27, 2018 - Dec 07, 2018",Studio,Melissa   Cardone,30
Black & White Darkroom PhotoI,94149,ART,340,5,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 219,"Aug 27, 2018 - Dec 07, 2018",Studio,Peter   Cardone,30
Intermediate Digital Photo,91260,ART,343,6,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 216,"Aug 27, 2018 - Dec 07, 2018",Studio,Julieve   Jubin,30
Sculpture,91767,ART,345,7,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,"Aug 27, 2018 - Dec 07, 2018",Studio,Benjamin R  Entner,30
20th Century Art,90831,ART,353,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 217,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa A  Seppi,30
History Of Photography,94179,ART,356,2,Undergraduate ,3,,5:20 pm - 6:45 pm,MW,Mahar Hall 216,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa K  Langlois,30
Native N. American Indian Art,94190,ART,358,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 214,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa A  Seppi,30
History of Graphic Design,90554,ART,365,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 107,"Aug 27, 2018 - Dec 07, 2018",Lecture,Cynthia A  Clabough,30
Asian Art Through Silk Road,94181,ART,374,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 216,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa K  Langlois,30
Intro To Museum Studies,90279,ART,380,6,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Mahar Hall 216,"Aug 27, 2018 - Dec 07, 2018",Lecture,Michael K.  Flanagan,30
Graphic Design Facility Manage,91215,ART,395,7,Undergraduate ,3,,2:00 pm - 5:00 pm,F,Lanigan Hall 33,"Aug 27, 2018 - Dec 07, 2018",Studio,Jenilee A.  Ward,30
"Two Dimensional,Experi.Studio",91216,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",91206,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",91223,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",91649,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",91395,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Kelly L  Roe,30
"Two Dimensional,Experi.Studio",91398,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Amy E.  Bartell,30
"Two Dimensional,Experi.Studio",91650,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",91592,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",91208,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Christopher   McEvoy,30
"Two Dimensional,Experi.Studio",91804,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Juan   Perdiguero,30
"Two Dimensional,Experi.Studio",92819,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",91201,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Peter   Cardone,30
"Two Dimensional,Experi.Studio",91230,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Studio,Richard   Metzgar,30
"3 Dimensional,Experi. Studio",91202,ART,397,7,Undergraduate ,3,,TBA,TBA,To Be Announced ,"Aug 27, 2018 - Dec 07, 2018",Studio,Renqian   Yang,30
"3 Dimensional,Experi. Studio",91219,ART,397,1,Undergraduate ,3,,TBA,TBA,To Be Announced ,"Aug 27, 2018 - Dec 07, 2018",Studio,Richard   Metzgar,30
"3 Dimensional,Experi. Studio",91228,ART,397,2,Undergraduate ,3,,TBA,TBA,To Be Announced ,"Aug 27, 2018 - Dec 07, 2018",Studio,Benjamin R  Entner,30
Figure Drawing II,91207,ART,400,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,"Aug 27, 2018 - Dec 07, 2018",Studio,Juan   Perdiguero,30
Publication Design,91289,ART,408,4,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Studio,Donna L  Greene,30
Multimedia II,91221,ART,409,5,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Studio,Cara B  Thompson,30
Multimedia II,93590,ART,409,6,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Studio,Cara B  Thompson,30
Traditional Illustration II,93577,ART,412,7,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 228,"Aug 27, 2018 - Dec 07, 2018",Studio,Amy E.  Bartell,30
Digital Illustration II,90280,ART,413,1,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 228,"Aug 27, 2018 - Dec 07, 2018",Studio,Amy E.  Bartell,30
Graphic/InteractiveDesign Prac,91222,ART,414,2,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Tutorial,Cara B  Thompson,30
Painting IV,93585,ART,415,3,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 225,"Aug 27, 2018 - Dec 07, 2018",Studio,Christopher   McEvoy,30
Web Media II,91393,ART,417,4,Undergraduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Studio,Rebecca Wendy  Mushtare,30
Adv 3-D Modeling & Animation,91655,ART,418,5,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Studio,Lisa A.  DuBois,30
Studio Management,90882,ART,419,6,Undergraduate ,3,,TBA,TBA,To Be Announced ,"Aug 27, 2018 - Dec 07, 2018",Activity,Christopher   McEvoy,30
Adv. Problems in Illustration,92816,ART,423,7,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 228,"Aug 27, 2018 - Dec 07, 2018",Studio,Amy E.  Bartell,30
Adv Problems in Printmaking,91652,ART,425,1,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 200,"Aug 27, 2018 - Dec 07, 2018",Studio,Elizabeth Nichole  Hunt,30
Ceramics III,90830,ART,430,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Hewitt Union 1B,"Aug 27, 2018 - Dec 07, 2018",Studio,Renqian   Yang,30
Ceramics IV,90946,ART,431,3,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Hewitt Union 1B,"Aug 27, 2018 - Dec 07, 2018",Studio,Renqian   Yang,30
Advanced Digital Photography,91229,ART,443,4,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 216,"Aug 27, 2018 - Dec 07, 2018",Studio,Julieve   Jubin,30
ProjSt 3D/4D:Sculpture,91769,ART,445,5,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,"Aug 27, 2018 - Dec 07, 2018",Studio,Benjamin R  Entner,30
BFA Exhibition,91210,ART,492,6,Undergraduate ,3,,12:45 pm - 2:05 pm,T,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Activity,Elizabeth Nichole  Hunt,30
GR Studio:3-D Model/Animation,91656,ART,500,7,Graduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Studio,Lisa A.  DuBois,30
Graduate Studio-Illustration,93805,ART,500,1,Graduate ,3,,6:00 pm - 9:00 pm,TR,Hewitt Union 1A,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jason M  Cheney,30
GS:Art Therapy Practices,94148,ART,500,2,Graduate ,3,,9:10 am - 12:25 pm,MW,Hewitt Union 7A,"Aug 27, 2018 - Dec 07, 2018",Studio,Melissa   Cardone,30
Gr Graphic Design-Publication,91263,ART,508,3,Graduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Lecture,Donna L  Greene,30
Gr Graphic Design-Type&Image,93189,ART,508,4,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 228,"Aug 27, 2018 - Dec 07, 2018",Studio,Melissa   Martin,30
Gr Multimedia,92815,ART,509,5,Graduate ,3,,6:00 pm - 9:00 pm,TR,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Lecture,Cara B  Thompson,30
Graduate Drawing: Figure,91397,ART,510,6,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,"Aug 27, 2018 - Dec 07, 2018",Lecture,Juan   Perdiguero,30
Graduate Drawing,94334,ART,510,7,Graduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 215,"Aug 27, 2018 - Dec 07, 2018",Lecture,Juan   Perdiguero,30
Graduate Digital Illustration,91262,ART,513,1,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 228,"Aug 27, 2018 - Dec 07, 2018",Lecture,Amy E.  Bartell,30
Grad Prob in Graphic Design,90602,ART,514,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Activity,Cara B  Thompson,30
Grad Prob in Graphic Design,92456,ART,514,3,Graduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Activity,Cynthia A  Clabough,30
Graduate Painting,91637,ART,515,4,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 225,"Aug 27, 2018 - Dec 07, 2018",Studio,Christopher   McEvoy,30
Graduate Web Design,91268,ART,517,5,Graduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Lecture,Rebecca Wendy  Mushtare,30
Graduate Critique,MAT,92809,,6,Graduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Recitation or Discussion,Kelly L  Roe,30
Graduate Critique,MA,91261,,7,Graduate ,3,,2:00 pm - 5:00 pm,F,Tyler Hall 228,"Aug 27, 2018 - Dec 07, 2018",Recitation or Discussion,Cynthia A  Clabough,30
Graduate Digital Media,91781,ART,523,1,Graduate ,3,,9:35 am - 12:30 pm,TR,Lanigan Hall 34,"Aug 27, 2018 - Dec 07, 2018",Studio,Cynthia A  Clabough,30
Graduate Printmaking,91667,ART,525,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 200,"Aug 27, 2018 - Dec 07, 2018",Studio,Mary D.  Pierce,30
GR. Printmaking:Screenprinting,91653,ART,525,3,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 200,"Aug 27, 2018 - Dec 07, 2018",Studio,Elizabeth Nichole  Hunt,30
Graduate Ceramics,91264,ART,530,4,Graduate ,3,,2:00 pm - 5:00 pm,MW,Hewitt Union 1B,"Aug 27, 2018 - Dec 07, 2018",Lecture,Renqian   Yang,30
ST: PExperience Design,94184,ART,533,5,Graduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 36,"Aug 27, 2018 - Dec 07, 2018",Studio,Rebecca Wendy  Mushtare,30
ST:Abstract Drawing & Painting,94183,ART,533,6,Graduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 225,"Aug 27, 2018 - Dec 07, 2018",Studio,Christopher   McEvoy,30
Graduate Photography,91302,ART,540,7,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 216,"Aug 27, 2018 - Dec 07, 2018",Studio,Julieve   Jubin,30
GR Photography: Beginning,93579,ART,540,1,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 216,"Aug 27, 2018 - Dec 07, 2018",Studio,Julieve   Jubin,30
GP:Black & White Darkroom,94150,ART,540,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 219,"Aug 27, 2018 - Dec 07, 2018",Lecture,Peter   Cardone,30
Graduate Sculpture,91450,ART,545,3,Graduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,"Aug 27, 2018 - Dec 07, 2018",Studio,Benjamin R  Entner,30
20th Century Art,91795,ART,553,4,Graduate ,3,,12:40 pm - 1:35 pm,MWF,Mahar Hall 217,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa A  Seppi,30
Grad History Graphic Design,91805,ART,565,5,Graduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 107,"Aug 27, 2018 - Dec 07, 2018",Lecture,Cynthia A  Clabough,30
RPAH:Nat.NAmericanArtArchitect,91663,ART,571,6,Graduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 214,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa A  Seppi,30
RPAH: History of Photography,91660,ART,571,7,Graduate ,3,,5:20 pm - 6:45 pm,MW,Mahar Hall 216,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa K  Langlois,30
RPAH:Asian Art ThroughSilkRoad,94180,ART,571,1,Graduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 216,"Aug 27, 2018 - Dec 07, 2018",Lecture,Lisa K  Langlois,30
Graduate Art Theory & Practice,90628,ART,572,2,Graduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Activity,Cynthia A  Clabough,30
American Sign Language I,90288,ASL,101,3,Undergraduate ,3,,5:00 pm - 6:20 pm,TR,Marano Campus Center 142,"Aug 27, 2018 - Dec 07, 2018",Lecture,Laura   Latray-Corey,30
Astronomy,90412,AST,100,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Lecture,Scott   Roby,30
Astronomy,90413,AST,100,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 122,"Aug 27, 2018 - Dec 07, 2018",Lecture,Scott   Roby,30
Astronomy,90414,AST,100,6,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 178,"Aug 27, 2018 - Dec 07, 2018",Lecture,Kenneth Eric  Mauser,30
Astronomy,90415,AST,100,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 178,"Aug 27, 2018 - Dec 07, 2018",Lecture,Kenneth Eric  Mauser,30
Astronomy,92978,AST,100,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,TBA,"Aug 27, 2018 - Dec 07, 2018",Lecture,John   Zielinski,30
Astronomy,92979,AST,100,2,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 172,"Aug 27, 2018 - Dec 07, 2018",Lecture,John   Zielinski,30
Topics In Modern Astronomy,92102,AST,310,3,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 194,"Aug 27, 2018 - Dec 07, 2018",Lecture,Shashi M  Kanbur,30
Intro to Health Info Systems,93702,BHI,501,4,Graduate ,3,,6:00 pm - 9:00 pm,T,Sonata 303,"Aug 27, 2018 - Dec 07, 2018",Lecture,Joseph A  Miles,30
Health Informatics Methods,93704,BHI,502,5,Graduate ,3,,6:00 pm - 9:00 pm,M,Sonata 303,"Aug 27, 2018 - Dec 07, 2018",Lecture,Isabelle   Bichindaritz,30
eHealth Systems,93706,BHI,503,6,Graduate ,3,,6:00 pm - 9:00 pm,T,Sonata 301,"Aug 27, 2018 - Dec 07, 2018",Lecture,Manaswini   Pradhan,30
Digital Health,93707,BHI,505,7,Graduate ,3,,6:00 pm - 9:00 pm,R,Sonata 303,"Aug 27, 2018 - Dec 07, 2018",Lecture,Manaswini   Pradhan,30
Geospatial/Temporal/NetworkDat,94079,BHI,510,1,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 303,"Aug 27, 2018 - Dec 07, 2018",Lecture,Isabelle   Bichindaritz,30
Graduate Internship in BHI,93703,BHI,698,2,Graduate ,3,,TBA,TBA,Off Campus ,"Aug 27, 2018 - Dec 07, 2018",Internship,Isabelle   Bichindaritz,30
Graduate Internship in BHI,93709,BHI,698,3,Graduate ,3,,TBA,TBA,Off Campus ,"Aug 27, 2018 - Dec 07, 2018",Internship,Unassigned   Staff,30
Thesis in BHI,92883,BHI,700,4,Graduate ,3,,TBA,TBA,TBA,"Aug 27, 2018 - Dec 07, 2018",Activity,Isabelle   Bichindaritz,30
General Biology,90366,BIO,101,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 176,"Aug 27, 2018 - Dec 07, 2018",Lecture,Susan   Hammerly,30
General Biology Lab,90963,BIO,101,6,Undergraduate ,3,,3:55 pm - 5:55 pm,R,Shineman Center 204,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Susan   Hammerly,30
Biology Seminar,90880,BIO,110,7,Undergraduate ,3,,9:35 am - 10:55 am,R,Shineman Center 196,"Aug 27, 2018 - Dec 07, 2018",Seminar,James A  MacKenzie,30
Biology Seminar,90728,BIO,110,1,Undergraduate ,3,,10:20 am - 11:15 am,F,Park Hall 211,"Aug 27, 2018 - Dec 07, 2018",Seminar,Maria   Sagot,30
Biology Seminar,91717,BIO,110,2,Undergraduate ,3,,10:20 am - 11:15 am,W,Park Hall 211,"Aug 27, 2018 - Dec 07, 2018",Seminar,Christopher H  Chandler,30
Biology Seminar,90729,BIO,110,3,Undergraduate ,3,,9:35 am - 10:30 am,T,Shineman Center 196,"Aug 27, 2018 - Dec 07, 2018",Seminar,Susan   Hammerly,30
Biology Seminar,92209,BIO,110,4,Undergraduate ,3,,3:55 pm - 4:50 pm,T,Shineman Center 178,"Aug 27, 2018 - Dec 07, 2018",Seminar,Karen R  Sime,30
Biology Seminar,93553,BIO,110,5,Undergraduate ,3,,12:40 pm - 1:35 pm,M,Park Hall 211,"Aug 27, 2018 - Dec 07, 2018",Seminar,Kamal I  Mohamed,30
Biology Seminar,91177,BIO,110,6,Undergraduate ,3,,11:10 am - 12:30 pm,T,Shineman Center 176,"Aug 27, 2018 - Dec 07, 2018",Seminar,James A  MacKenzie,30
Biology Seminar,91175,BIO,110,7,Undergraduate ,3,,1:50 pm - 2:45 pm,M,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Seminar,C. Eric  Hellquist,30
Biology Seminar,90758,BIO,110,1,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Seminar,Maria   Sagot,30
Biology Seminar,91709,BIO,110,2,Undergraduate ,3,,12:40 pm - 1:35 pm,W,Park Hall 211,"Aug 27, 2018 - Dec 07, 2018",Seminar,Susan   Hammerly,30
Biology Seminar,91708,BIO,110,3,Undergraduate ,3,,11:10 am - 12:30 pm,R,Shineman Center 176,"Aug 27, 2018 - Dec 07, 2018",Seminar,James A  MacKenzie,30
Molecular/Cellular Foundations,91136,BIO,120,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Yulia   Artemenko,30
Molecular/Cellular Found Lab,91173,BIO,120,5,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 204,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Yulia   Artemenko,30
Molecular/Cellular Found. Lab,91320,BIO,120,6,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 204,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Yulia   Artemenko,30
Molecular/Cellular FoundaLAB,92763,BIO,120,7,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 204,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Yulia   Artemenko,30
Human Biology,90407,BIO,203,1,Undergraduate ,3,,7:00 pm - 8:25 pm,MW,Shineman Center 122,"Aug 27, 2018 - Dec 07, 2018",Lecture,Cleane L  Medeiros,30
Diversity of Life,92958,BIO,220,2,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 175,"Aug 27, 2018 - Dec 07, 2018",Lecture,Daniel T  Baldassarre,30
T:Captive Wildlife Management,93290,BIO,301,3,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 196,"Aug 27, 2018 - Dec 07, 2018",Lecture,Susan   Hammerly,30
T:Biotechnology,94260,BIO,301,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 172,"Aug 27, 2018 - Dec 07, 2018",Lecture,Adam Spencer  Hoffman,30
Cellular Physiology,93289,BIO,309,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 194,"Aug 27, 2018 - Dec 07, 2018",Lecture,Samuel C  McCarthy,30
Microbiology,91557,BIO,310,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Rich Hall 221,"Aug 27, 2018 - Dec 07, 2018",Lecture,Peter   Newell,30
Microbiology Lab,91558,BIO,310,7,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 212,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Peter   Newell,30
Microbiology Lab,91559,BIO,310,1,Undergraduate ,3,,8:00 am - 11:00 am,R,Shineman Center 212,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Peter   Newell,30
Microbiology Lab,92766,BIO,310,2,Undergraduate ,3,,12:45 pm - 3:45 pm,R,Shineman Center 212,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Peter   Newell,30
Genetics,90408,BIO,315,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 315,"Aug 27, 2018 - Dec 07, 2018",Lecture,Adam Spencer  Hoffman,30
Laboratory in Genetics,90723,BIO,316,4,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Samuel C  McCarthy,30
Laboratory in Genetics,90837,BIO,316,5,Undergraduate ,3,,5:20 pm - 8:20 pm,M,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Suresh   Nimmagadda,30
Laboratory in Genetics,90838,BIO,316,6,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Poongodi   Geetha-Loganathan,30
Laboratory in Genetics,94032,BIO,316,7,Undergraduate ,3,,4:10 pm - 7:10 pm,W,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Nicholas M  Sard,30
Laboratory in Genetics,90839,BIO,316,1,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Samuel C  McCarthy,30
Laboratory in Genetics,90840,BIO,316,2,Undergraduate ,3,,5:45 pm - 8:45 pm,T,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Suresh   Nimmagadda,30
Laboratory in Genetics,91306,BIO,316,3,Undergraduate ,3,,12:40 pm - 3:40 pm,W,Shineman Center 208,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Samuel C  McCarthy,30
Introductory Ecology,91174,BIO,320,4,Undergraduate ,3,,9:10 am - 10:05 am,MW,Rich Hall 320,"Aug 27, 2018 - Dec 07, 2018",Lecture,C. Eric  Hellquist,30
Introductory Ecology Lab,91313,BIO,320,5,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Rice Creek 119,"Aug 27, 2018 - Dec 07, 2018",Laboratory,C. Eric  Hellquist,30
Introductory Ecology Lab,91715,BIO,320,6,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 119,"Aug 27, 2018 - Dec 07, 2018",Laboratory,C. Eric  Hellquist,30
Behavioral Biology,94031,BIO,325,7,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 211,"Aug 27, 2018 - Dec 07, 2018",Lecture,Karen R  Sime,30
Behavioral Biology Lab,94030,BIO,325,1,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 305,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Karen R  Sime,30
The Plant Kingdom,90908,BIO,340,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 174,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jinyan   Guo,30
The Plant Kingdom Lab,92963,BIO,340,3,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 301,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Jinyan   Guo,30
The Plant Kingdom Lab,93552,BIO,340,4,Undergraduate ,3,,6:00 pm - 9:00 pm,T,Shineman Center 301,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Jinyan   Guo,30
Great Lakes Environ. Issues,94029,BIO,363,5,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 192,"Aug 27, 2018 - Dec 07, 2018",Lecture,Richard C  Back,30
The Animal Kingdom,91562,BIO,370,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 170,"Aug 27, 2018 - Dec 07, 2018",Lecture,Andrew   McElwain,30
The Animal Kingdom Lab,91563,BIO,370,7,Undergraduate ,3,,6:00 pm - 9:00 pm,T,Shineman Center 305,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Andrew   McElwain,30
The Animal Kingdom Lab,93558,BIO,370,1,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 305,"Aug 27, 2018 - Dec 07, 2018",Laboratory,Michael J  McDonald,30
Evolution,91179,BIO,425,2,Undergraduate ,3,,5:30 pm - 6:55 pm,MW,Shineman Center 183,"Aug 27, 2018 - Dec 07, 2018",Lecture,Daniel T  Baldassarre,30
Evolution,91181,BIO,425,3,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Lecture,Jinyan   Guo,30
Evolution,91003,BIO,425,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Park Hall 314,"Aug 27, 2018 - Dec 07, 2018",Lecture,Daniel T  Baldassarre,30
Evolution,91842,BIO,425,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 194,"Aug 27, 2018 - Dec 07, 2018",Lecture,James A  MacKenzie,30
