Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Composition II,10331,ENG,102,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Emily   Kirch,30
Composition II,10353,ENG,102,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Jessie Rose  Moore,30
Composition II,10358,ENG,102,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Katherine B  Stout,30
Composition II,10355,ENG,102,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Katherine B  Stout,30
Composition II,10330,ENG,102,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Amanda Rae  Trainham,30
Composition II,10359,ENG,102,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Amanda Rae  Trainham,30
Composition II,11439,ENG,102,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Amanda Rae  Trainham,30
Composition II,10332,ENG,102,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Melissa Ruth  Webb,30
Composition II,10333,ENG,102,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Melissa Ruth  Webb,30
Composition II,10982,ENG,102,5,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Linda M.  Black-Ochsenbein,30
Composition II,10350,ENG,102,6,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Linda M.  Black-Ochsenbein,30
Composition II,10365,ENG,102,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,"100% web, no face to face ",Spring2021,Lecture,Sean Thomas  Milligan,30
Composition II,10334,ENG,102,1,Undergraduate ,3,,5:30 pm - 8:15 pm,W,"100% web, no face to face ",Spring2021,Lecture,Sean Thomas  Milligan,30
Composition II,11966,ENG,102,2,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Michael   Murphy,30
Composition II,13979,ENG,102,3,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Patrick   Murphy,30
Writing About Literature,12971,ENG,204,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Elizabeth Briande  Bishop,30
Writing About Literature,10341,ENG,204,5,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Linda M.  Black-Ochsenbein,30
Writing About Literature,10733,ENG,204,6,Undergraduate ,3,,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Roberta   Hurtado,30
Amer Lit/Civil War-Pres,11371,ENG,236,7,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Douglas A  Guerra,30
S:SophSemUS Lit/BodyPolitic,10664,ENG,265,1,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Seminar,Sarah L.  Berry,30
SophSem-US Lit/BodyPolitic,11373,ENG,265,2,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Seminar,Sarah L.  Berry,30
Practical English Grammar,10344,ENG,271,3,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Michael   Murphy,30
Intro Cinema & Screen Studies,10351,ENG,286,4,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Amy   Shore,30
Literary Criticism,14272,ENG,304,5,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Maureen F  Curtin,30
Literary Criticism,11220,ENG,304,6,Undergraduate ,3,,4:20 pm - 5:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Patrick   Murphy,30
Shakespeare- An Introduction,10346,ENG,319,7,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Patrick   Murphy,30
Literature in Global Context,10335,ENG,360,1,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Manori N  Jayawardane,30
Genre,History,Theory,,2,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Douglas A  Guerra,30
S:JuniorSeminar:This is a Poet,10732,ENG,365,3,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Seminar,Roberta   Hurtado,30
S:Junior Seminar: Chimamanda A,11367,ENG,365,4,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Seminar,Manori N  Jayawardane,30
Children's Literature,10363,ENG,385,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Elizabeth Briande  Bishop,30
The Cinema,11699,ENG,386,6,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Amy   Shore,30
Film Genre,11685,ENG,388,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Tiffany L  Deater,30
ST: Black American Cinema,14321,ENG,395,1,Undergraduate ,3,,6:15 pm - 8:15 pm,W,"100% web, no face to face ",Spring2021,Lecture,Amy   Shore,30
Feminist Theory,12011,ENG,470,2,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Maureen F  Curtin,30
Corporate Finance,10018,FIN,325,3,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Richard   Skolnik,30
Corporate Finance,11236,FIN,325,4,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Richard   Skolnik,30
Corporate Finance,13389,FIN,325,5,Undergraduate ,3,,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Richard   Skolnik,30
Financial Statement Analysis,14231,FIN,340,6,Undergraduate ,3,,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Mary Tone  Rodgers,30
Multi-National Financial Mgt,10620,FIN,426,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Hong   Wan,30
Portfolio Management,11388,FIN,430,1,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Mary Tone  Rodgers,30
Elementary French,13788,FRE,101,2,Undergraduate ,3,,3:30 pm - 4:50 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Najet   Gharsallaoui,30
Elementary French,11088,FRE,101,3,Undergraduate ,3,,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Allen   Stagl,30
Elementary French,11011,FRE,101,4,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Jeanine   Teodorescu,30
Continuing Elementary French,10692,FRE,102,5,Undergraduate ,3,,3:30 pm - 4:25 pm,MW,"100% web, no face to face ",Spring2021,Lecture,Stewart   Smith,30
Continuing Elementary French,10611,FRE,102,6,Undergraduate ,3,,4:20 pm - 5:40 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Stewart   Smith,30
Continuing Elementary French,11436,FRE,102,7,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Allen   Stagl,30
Intermediate French,11333,FRE,201,1,Undergraduate ,3,,10:30 am - 11:15 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Unassigned   Staff,30
Continuing Intermediate French,10612,FRE,202,2,Undergraduate ,3,,10:30 am - 11:15 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Unassigned   Staff,30
Advanced French B,14279,FRE,302,3,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Unassigned   Staff,30
School Principalship,10587,EAD,610,4,Graduate ,3,,4:30 pm - 9:45 pm,M,Sonata TBD,Spring2021,Lecture,Jeffrey S.  Craig,30
School Principalship,10796,EAD,610,5,Graduate ,3,,4:30 pm - 10:00 pm,M,Off Campus ,Spring2021,Lecture,Angela   Perrotto,30
School Principalship,14583,EAD,610,6,Graduate ,3,,4:30 pm - 10:00 pm,T,Off Campus ,Spring2021,Lecture,Tamara   Lipke,30
Organization Change,12840,EAD,660,7,Graduate ,3,,4:30 pm - 10:00 pm,W,Palmyra-Macedon CSD ,Spring2021,Lecture,Danielle M  Dehm,30
Freshmen Colloquium,11323,ART,111,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Studio,Richard   Metzgar,30
Transfer Student Colloquim,11196,ART,311,2,Undergraduate ,3,,1:00 pm - 1:50 pm,TR,Tyler Hall 200,Spring2021,Studio,Unassigned   Staff,30
Intro to Courts & Judic Procs,13844,CRJ,220,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Margaret A  Schmuhl,30
Crime Theories & Victimization,13831,CRJ,333,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Margaret A  Schmuhl,30
Women and Crime,14593,CRJ,367,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Margaret A  Schmuhl,30
Strat Instr in the Disciplines,11735,EDU,104,6,Undergraduate ,3,,2:15 pm - 3:10 pm,MW,Mahar Hall 202,Spring2021,Lecture,Allison R  Peer,30
Strat Instr in the Disciplines,12203,EDU,104,7,Undergraduate ,3,,1:00 pm - 1:55 pm,TR,Mahar Hall 201,Spring2021,Lecture,Corie Anne  Kohlbach,30
Strat Instr in the Disciplines,12289,EDU,104,1,Undergraduate ,3,,10:30 am - 11:25 am,MW,Mahar Hall 217,Spring2021,Lecture,Andrew Patrick Charles  Buchmann,30
Strat Instr in the Disciplines,12292,EDU,104,2,Undergraduate ,3,,9:40 am - 10:35 am,TR,Mahar Hall 204,Spring2021,Lecture,Christina   Vasquez,30
Cross Cultural Student Teach,13616,ADO,421,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Student Teaching,Unassigned   Staff,30
Earth Surface Geochemistry,14623,GCH,437,4,Undergraduate ,3,,10:30 am - 11:25 am,MWF,Shineman Center 122,Spring2021,Lecture,Casey C  Raymond,30
Intro. to Geography,10651,GEG,100,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Amy   D'Angelo,30
Physical Geology,14142,GEO,100,6,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,Shineman Center 122,Spring2021,Lecture,Nicholas J  DiFrancesco,30
Physical Geology Laboratory,13291,GEO,101,7,Undergraduate ,3,,9:40 am - 12:35 pm,R,Shineman Center 372,Spring2021,Laboratory,Rachel   Lee,30
Physical Geology Laboratory,14769,GEO,101,1,Undergraduate ,3,,2:40 pm - 5:35 pm,T,Shineman Center 372,Spring2021,Laboratory,Rachel   Lee,30
Dinosaurs!,14768,GEO,105,2,Undergraduate ,3,,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Spring2021,Lecture,Paul Albert  Agle,30
Historical Geology,10809,GEO,200,3,Undergraduate ,3,,10:30 am - 11:25 am,MWF,Shineman Center 174,Spring2021,Lecture,Paul Albert  Agle,30
Historical Geology Lab,10850,GEO,201,4,Undergraduate ,3,,9:40 am - 12:35 pm,T,Shineman Center 150,Spring2021,Laboratory,Paul Albert  Agle,30
Earth Resources,11397,GEO,305,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Rachel   Lee,30
Earth's Fury,11554,GEO,315,6,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,Shineman Center 170,Spring2021,Lecture,David   Valentino,30
Geographic Information Systems,13660,GEO,326,7,Undergraduate ,3,,2:40 pm - 5:35 pm,R,Shineman Center 377,Spring2021,Lecture,Rachel   Lee,30
ST: Economic Geology,14140,GEO,390,1,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,Lanigan Hall 105,Spring2021,Lecture,Nicholas J  DiFrancesco,30
Petrology,10372,GEO,416,2,Undergraduate ,3,,9:15 am - 10:10 am,MWF,Shineman Center 174,Spring2021,Lecture,David   Valentino,30
Petrology Lab,10774,GEO,416,3,Undergraduate ,3,,9:40 am - 12:35 pm,T,Shineman Center 370,Spring2021,Laboratory,David   Valentino,30
Hydrogeology,14144,GEO,430,4,Undergraduate ,3,,1:00 pm - 1:55 pm,MWF,Shineman Center 372,Spring2021,Lecture,Justin   Stroup,30
Hydrogeology-LAB,14917,GEO,430,5,Undergraduate ,3,,9:40 am - 12:35 pm,R,Shineman Center 370,Spring2021,Laboratory,Justin   Stroup,30
Survey Germ Lit&CultureB,14716,GER,351,6,Undergraduate ,3,,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Spring2021,Lecture,Ana   Djukic-Cocks,30
Principles of Accounting I,10006,ACC,201,7,Undergraduate ,3,,10:30 am - 11:25 am,MWF,Sheldon Hall M00,Spring2021,Lecture,Frank   Garcia,30
Principles of Accounting I,10007,ACC,201,1,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,Sheldon Hall M00,Spring2021,Lecture,Frank   Garcia,30
Principles Of Accounting II,10009,ACC,202,2,Undergraduate ,3,,4:20 pm - 5:40 pm,TR,Rich Hall 221,Spring2021,Lecture,Melissa Lynn  Schrader,30
Principles Of Accounting II,10010,ACC,202,3,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Rich Hall 223,Spring2021,Lecture,Melissa Lynn  Schrader,30
Intermediate Accounting II,10013,ACC,302,4,Undergraduate ,3,,11:20 am - 12:40 pm,TR,Rich Hall 320,Spring2021,Lecture,Laura Bea  Lamb,30
Intermediate Accounting II,10616,ACC,302,5,Undergraduate ,3,,9:40 am - 11:00 am,TR,Rich Hall 319,Spring2021,Lecture,Laura Bea  Lamb,30
Acct as Management Tool,10618,ACC,321,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Laura Bea  Lamb,30
Acct for Non-Profit Orgnz,12708,ACC,340,7,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,Rich Hall 118,Spring2021,Lecture,Heather   Losi,30
Cultural Anthropology,10173,ANT,112,1,Undergraduate ,3,,10:30 am - 11:25 am,MWF,Lanigan Hall 101,Spring2021,Lecture,Rebecca W  Peters,30
Cultural Anthropology,14613,ANT,112,2,Undergraduate ,3,,9:40 am - 11:00 am,TR,"100% web, no face to face ",Spring2021,Lecture,Jing   Lei,30
Anthropological Theory Part II,14566,ANT,211,3,Undergraduate ,3,,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Spring2021,Seminar,Rebecca W  Peters,30
Introductory Archaeology,11485,ANT,230,4,Undergraduate ,3,,2:40 pm - 4:00 pm,TR,Mahar Hall 309,Spring2021,Lecture,Alanna E  Ossa,30
T:Culture of the Haudenosaunee,14564,ANT,301,5,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Michael   Chaness,30
Peoples&Cultr of China,14565,ANT,372,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Jing   Lei,30
ANT Issue:History/Theory/Metho,10170,ANT,410,7,Undergraduate ,3,,4:20 pm - 5:40 pm,TR,Mahar Hall 309,Spring2021,Lecture,Alanna E  Ossa,30
Intro to the Visual Arts,11411,ART,100,1,Undergraduate ,3,,2:15 pm - 3:35 pm,MW,Lanigan Hall 101,Spring2021,Lecture,William   DeMott,30
Intro to the Visual Arts,14417,ART,100,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Justin Anty  Mastrangelo,30
T: Ceramics,11562,ART,102,3,Undergraduate ,3,,3:30 pm - 5:30 pm,MW,Tyler Hall 128,Spring2021,Studio,Renqian   Yang,30
Design Concepts I-2D,11041,ART,105,4,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 213,Spring2021,Studio,Suzanne L.  Beason,30
Design Concepts I-2D,11938,ART,105,5,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 213,Spring2021,Studio,Suzanne L.  Beason,30
Design Concepts I-2D,12791,ART,105,6,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 213,Spring2021,Studio,Joseph Mario  Romano,30
Design Concepts II-3D,14783,ART,106,7,Undergraduate ,3,,9:40 am - 12:35 pm,TR,"100% web, no face to face ",Spring2021,Studio,Benjamin R  Entner,30
Digital Media,14825,ART,207,1,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 217,Spring2021,Studio,Melissa   Martin,30
Typography,14908,ART,209,2,Undergraduate ,3,,9:15 am - 12:30 pm,MW,Lanigan Hall 34,Spring2021,Studio,Donna L  Greene,30
Drawing I,10184,ART,210,3,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 214,Spring2021,Studio,Jason M  Cheney,30
Drawing I,14152,ART,210,4,Undergraduate ,3,,9:15 am - 12:30 pm,MW,Tyler Hall 215,Spring2021,Studio,Juan   Perdiguero,30
Drawing I,11042,ART,210,5,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 214,Spring2021,Studio,Joseph Mario  Romano,30
Painting I,10185,ART,215,6,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 225,Spring2021,Studio,Christopher   McEvoy,30
Watercolor Painting I,14155,ART,220,7,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 225,Spring2021,Studio,Christopher   McEvoy,30
Intro to Printmaking,14798,ART,225,1,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 200,Spring2021,Studio,Kelly L  Roe,30
Ceramics I,10183,ART,230,2,Undergraduate ,3,,9:15 am - 12:30 pm,MW,Tyler Hall 128,Spring2021,Studio,Renqian   Yang,30
Intro to Digital Photography,13814,ART,243,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 219,Spring2021,Studio,Peter   Cardone,30
Intro to Digital Photography,10179,ART,243,4,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 219,Spring2021,Studio,Peter   Cardone,30
Intro to Digital Photography,10180,ART,243,5,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 219,Spring2021,Studio,Peter   Cardone,30
Intro to Digital Photography,11927,ART,243,6,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 219,Spring2021,Studio,Megan G  King,30
Intro to Digital Photography,14831,ART,243,7,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,"100% web, no face to face ",Spring2021,Studio,Megan G  King,30
Sculpture I,14784,ART,245,1,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,"100% web, no face to face ",Spring2021,Studio,Benjamin R  Entner,30
Western Heritage II,14319,ART,251,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Lisa A  Seppi,30
Figure Drawing I,10905,ART,300,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2021,Studio,Juan   Perdiguero,30
Foundations of Motion/Interact,14795,ART,302,4,Undergraduate ,3,,9:40 am - 12:35 pm,TR,"100% web, no face to face ",Spring2021,Studio,Rebecca Wendy  Mushtare,30
Type and Image,14826,ART,307,5,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 217,Spring2021,Studio,Melissa   Martin,30
Type and Image,14909,ART,307,6,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,Spring2021,Studio,Donna L  Greene,30
Branding & Packaging Design,14912,ART,308,7,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 34,Spring2021,Studio,Donna L  Greene,30
Multimedia I,14829,ART,309,1,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,Spring2021,Studio,Cara B  Thompson,30
Intermediate Drawing,10187,ART,310,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 215,Spring2021,Studio,Juan   Perdiguero,30
Intro to Illustration I,10174,ART,312,3,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 213,Spring2021,Studio,Jason M  Cheney,30
Digital Illustration I,14893,ART,313,4,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 217,Spring2021,Studio,Amy E.  Bartell,30
Digital Illustration I,14895,ART,313,5,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 217,Spring2021,Studio,Amy E.  Bartell,30
Painting II,10188,ART,315,6,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 225,Spring2021,Studio,Christopher   McEvoy,30
Painting III,10186,ART,316,7,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 225,Spring2021,Studio,Christopher   McEvoy,30
Web Media I,14792,ART,317,1,Undergraduate ,3,,9:15 am - 12:30 pm,MW,"100% web, no face to face ",Spring2021,Studio,Rebecca Wendy  Mushtare,30
Drawing for Transfer Students,10932,ART,322,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 215,Spring2021,Studio,Juan   Perdiguero,30
Digital Media-Transfer Student,14910,ART,323,3,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,Spring2021,Studio,Donna L  Greene,30
Ceramics II,10189,ART,330,4,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 128,Spring2021,Studio,Renqian   Yang,30
ST:Photography Projects,14786,ART,333,5,Undergraduate ,3,,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Spring2021,Studio,Julieve   Jubin,30
Creative Code for Vis Artist I,14827,ART,348,6,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2021,Studio,Cara B  Thompson,30
Japanese Art,14788,ART,369,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Lisa K  Langlois,30
Art/Architecture Islam Culture,14789,ART,371,,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Lecture,Lisa K  Langlois,30
Graphic Design Facility Manage,11160,ART,395,1,Undergraduate ,3,,2:00 pm - 5:00 pm,F,Lanigan Hall 33,Spring2021,Studio,Jenilee A.  Ward,30
"Two Dimensional,Experi.Studio",14796,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",14797,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",14543,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Rebecca Wendy  Mushtare,30
"Two Dimensional,Experi.Studio",10976,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Peter   Cardone,30
"Two Dimensional,Experi.Studio",11401,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Jason M  Cheney,30
"Two Dimensional,Experi.Studio",10760,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Christopher   McEvoy,30
"Two Dimensional,Experi.Studio",11213,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Richard   Metzgar,30
"Two Dimensional,Experi.Studio",14406,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Juan   Perdiguero,30
"Two Dimensional,Experi.Studio",11400,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Kelly L  Roe,30
"Two Dimensional,Experi.Studio",14904,ART,396,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2021,Studio,Julieve   Jubin,30
"3 Dimensional,Experi. Studio",10763,ART,397,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Richard   Metzgar,30
"3 Dimensional,Experi. Studio",10979,ART,397,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Studio,Renqian   Yang,30
Figure Drawing II,10964,ART,400,7,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2021,Studio,Juan   Perdiguero,30
Figure Drawing III,10965,ART,401,1,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2021,Studio,Juan   Perdiguero,30
Commercial Graphic Design,14781,ART,407,2,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Lanigan Hall 34,Spring2021,Lecture,Cynthia A  Clabough,30
Commercial Graphic Design,14780,ART,407,3,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,"100% web, no face to face ",Spring2021,Lecture,Cynthia A  Clabough,30
Multimedia II,14830,ART,409,4,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,Spring2021,Studio,Cara B  Thompson,30
Traditional Illustration II,10175,ART,412,5,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Lanigan Hall 34,Spring2021,Studio,Cynthia A  Clabough,30
Traditional Illustration II,14776,ART,412,6,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,"100% web, no face to face ",Spring2021,Studio,Cynthia A  Clabough,30
Digital Illustration II,10177,ART,413,7,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,Lanigan Hall 34,Spring2021,Studio,Cynthia A  Clabough,30
Digital Illustration II,14777,ART,413,1,Undergraduate ,3,,2:40 pm - 5:35 pm,TR,"100% web, no face to face ",Spring2021,Studio,Cynthia A  Clabough,30
GraphicDesigPracticum-BFA only,10974,ART,414,2,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Lanigan Hall 34,Spring2021,Practicum,Cynthia A  Clabough,30
Painting IV,11320,ART,415,3,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 225,Spring2021,Studio,Christopher   McEvoy,30
Web Media II,14793,ART,417,4,Undergraduate ,3,,9:15 am - 12:30 pm,MW,"100% web, no face to face ",Spring2021,Studio,Rebecca Wendy  Mushtare,30
Studio Management,10656,ART,419,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2021,Activity,Christopher   McEvoy,30
Adv. Drawing and Painting,14790,ART,422,6,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 225,Spring2021,Studio,Christopher   McEvoy,30
Adv. Problems in Illustration,12021,ART,423,7,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Lanigan Hall 34,Spring2021,Studio,Cynthia A  Clabough,30
Adv. Problems in Illustration,14779,ART,423,1,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,"100% web, no face to face ",Spring2021,Studio,Cynthia A  Clabough,30
Ceramics III,10190,ART,430,2,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 128,Spring2021,Studio,Renqian   Yang,30
Ceramics IV,11703,ART,431,3,Undergraduate ,3,,9:40 am - 12:35 pm,TR,Tyler Hall 128,Spring2021,Studio,Renqian   Yang,30
CreativeCode for Vis Artist II,14828,ART,448,4,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2021,Studio,Cara B  Thompson,30
Gr Graphic Design-Print Media,14913,ART,508,5,Graduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 34,Spring2021,Studio,Donna L  Greene,30
Gr Graphic Design-Print Media,14915,ART,508,6,Graduate ,3,,2:40 pm - 5:35 pm,TR,Tyler Hall 217,Spring2021,Lecture,Melissa   Martin,30
