Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Graduate Ceramics,91264,ART,530,6,Graduate ,3,Class,9:40 am - 12:35 pm,TR,Tyler Hall 128,Fall2020,Lecture,Renqian   Yang,30
Graduate Topics in Studio Art,95263,ART,533,7,Graduate ,3,Class,9:40 am - 12:35 pm,TR,Lanigan Hall 34,Fall2020,Studio,Rebecca Wendy  Mushtare,30
GR Photography: Beginning,93579,ART,540,1,Graduate ,3,Class,9:15 am - 12:30 pm,MW,Tyler Hall 216,Fall2020,Studio,Julieve   Jubin,30
Graduate Sculpture,94967,ART,545,2,Graduate ,3,Class,2:40 pm - 5:35 pm,TR,Tyler Hall 207,Fall2020,Studio,Benjamin R  Entner,30
Grad History Graphic Design,91805,ART,565,3,Graduate ,3,Class,1:00 pm - 2:20 pm,TR,Lanigan Hall 107,Fall2020,Lecture,Cynthia A  Clabough,30
Research Problems in Art Histo,91663,ART,571,4,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Lisa A  Seppi,30
Research Problems in Art Histo,94180,ART,571,5,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Lisa K  Langlois,30
Graduate Art Theory & Practice,94568,ART,572,6,Graduate ,3,Class,2:00 pm - 5:00 pm,F,Lanigan Hall 35,Fall2020,Activity,Cynthia A  Clabough,30
Graduate Art Theory & Practice,90628,ART,572,7,Graduate ,3,Class,TBA,TBA,TBA,Fall2020,Activity,Julieve   Jubin,30
American Sign Language I,90288,ASL,101,1,Undergraduate ,3,Class,5:00 pm - 6:20 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Laura   Latray-Corey,30
Astronomy,90412,AST,100,2,Undergraduate ,3,Class,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,Scott   Roby,30
Astronomy,90413,AST,100,3,Undergraduate ,3,Class,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,Scott   Roby,30
Astronomy,90414,AST,100,4,Undergraduate ,3,Class,8:00 am - 9:20 am,TR,"100% web, no face to face ",Fall2020,Lecture,Kenneth Eric  Mauser,30
Astronomy,90415,AST,100,5,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,"100% web, no face to face ",Fall2020,Lecture,Kenneth Eric  Mauser,30
Astronomy,92978,AST,100,6,Undergraduate ,3,Class,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Fall2020,Lecture,John   Zielinski,30
Astronomy,92979,AST,100,7,Undergraduate ,3,Class,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,John   Zielinski,30
Intro to Health Info Systems,93702,BHI,501,1,Graduate ,3,Class,6:00 pm - 9:00 pm,W,Sonata 202,Fall2020,Lecture,Kevin Edward  Kurzinski,30
Health Informatics Methods,93704,BHI,502,2,Graduate ,3,Class,6:00 pm - 9:00 pm,M,Sonata 202,Fall2020,Lecture,Isabelle   Bichindaritz,30
eHealth Systems,93706,BHI,503,3,Graduate ,3,Class,6:00 pm - 9:00 pm,R,Sonata 202,Fall2020,Lecture,Boseon   Byeon,30
Digital Health,93707,BHI,505,4,Graduate ,3,Class,6:00 pm - 9:00 pm,T,Sonata 202,Fall2020,Lecture,Boseon   Byeon,30
Database Applications,92181,BHI,508,5,Graduate ,3,Class,11:20 am - 12:40 pm,TR,Shineman Center 448,Fall2020,Lecture,Ioana   Coman,30
Geospatial/Temporal/NetworkDat,94079,BHI,510,6,Graduate ,3,Class,6:00 pm - 9:00 pm,W,Sonata 303,Fall2020,Lecture,Isabelle   Bichindaritz,30
Graduate Internship in BHI,95176,BHI,698,7,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Internship,Boseon   Byeon,30
Graduate Internship in BHI,95177,BHI,698,1,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Internship,Isabelle   Bichindaritz,30
Project in BHI,95178,BHI,699,2,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Activity,Isabelle   Bichindaritz,30
Project in BHI,95179,BHI,699,3,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Activity,Boseon   Byeon,30
Thesis in BHI,95180,BHI,700,4,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Activity,Isabelle   Bichindaritz,30
Thesis in BHI,95181,BHI,700,5,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Activity,Boseon   Byeon,30
General Biology,90366,BIO,101,6,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,Sheldon Hall M00,Fall2020,Lecture,Andrew   McElwain,30
General Biology Lab,90963,BIO,101,7,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Andrew   McElwain,30
General Biology,95024,BIO,101,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Andrew   McElwain,30
Biology Seminar,91175,BIO,110,2,Undergraduate ,3,Class,1:00 pm - 1:55 pm,R,Shineman Center 172,Fall2020,Seminar,Richard C  Back,30
Biology Seminar,91709,BIO,110,3,Undergraduate ,3,Class,3:30 pm - 4:25 pm,W,Shineman Center 122,Fall2020,Seminar,Richard C  Back,30
Biology Seminar,90728,BIO,110,4,Undergraduate ,3,Class,9:40 am - 11:00 am,T,Shineman Center 174,Fall2020,Seminar,James A  MacKenzie,30
Biology Seminar,94841,BIO,110,5,Undergraduate ,3,Class,5:30 pm - 6:25 pm,R,Shineman Center 176,Fall2020,Seminar,Karen R  Sime,30
Biology Seminar,91177,BIO,110,6,Undergraduate ,3,Class,11:20 am - 12:40 pm,T,Shineman Center 150,Fall2020,Seminar,James A  MacKenzie,30
Biology Seminar,91708,BIO,110,7,Undergraduate ,3,Class,11:20 am - 12:40 pm,R,Shineman Center 150,Fall2020,Seminar,James A  MacKenzie,30
Biology Seminar,90880,BIO,110,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Seminar,Christopher H  Chandler,30
Biology Seminar,90758,BIO,110,2,Undergraduate ,3,Class,9:15 am - 10:10 am,W,"100% web, no face to face ",Fall2020,Seminar,Maria   Sagot,30
Biology Seminar,95026,BIO,110,3,Undergraduate ,3,Class,11:45 am - 12:40 pm,F,"100% web, no face to face ",Fall2020,Seminar,Maria   Sagot,30
Biology Seminar,91717,BIO,110,4,Undergraduate ,3,Class,1:00 pm - 1:55 pm,M,"100% web, no face to face ",Fall2020,Seminar,Susan   Hammerly,30
Biology Seminar,92209,BIO,110,5,Undergraduate ,3,Class,4:10 pm - 5:05 pm,M,"100% web, no face to face ",Fall2020,Seminar,Susan   Hammerly,30
Molecular/Cellular Found Lab,91173,BIO,120,6,Undergraduate ,3,Class,11:20 am - 2:20 pm,R,Shineman Center 208,Fall2020,Laboratory,Yulia   Artemenko,30
Molecular/Cellular Found. Lab,91320,BIO,120,7,Undergraduate ,3,Class,2:40 pm - 5:40 pm,T,Shineman Center 208,Fall2020,Laboratory,Yulia   Artemenko,30
Molecular/Cellular FoundaLAB,92763,BIO,120,1,Undergraduate ,3,Class,2:15 pm - 5:15 pm,W,Shineman Center 208,Fall2020,Laboratory,Yulia   Artemenko,30
Molecular/Cellular Foundations,91136,BIO,120,2,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Yulia   Artemenko,30
Human Biology,95161,BIO,203,3,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Distance Learning,Elizabeth   Balko,30
Human Biology,90407,BIO,203,4,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Cleane L  Medeiros,30
Understanding Evolution,95261,BIO,207,5,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Peter A  Rosenbaum,30
Diversity of Life,92958,BIO,220,6,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Jennifer C  Olori,30
T:Extremophiles,94260,BIO,301,7,Undergraduate ,3,Class,1:00 pm - 1:55 pm,MWF,Shineman Center 172,Fall2020,Lecture,Samuel C  McCarthy,30
Cellular Physiology,93289,BIO,309,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Samuel C  McCarthy,30
Microbiology Lab,91558,BIO,310,2,Undergraduate ,3,Class,9:15 am - 12:15 pm,W,Shineman Center 212,Fall2020,Laboratory,Peter   Newell,30
Microbiology Lab,91559,BIO,310,3,Undergraduate ,3,Class,8:00 am - 11:00 am,R,Shineman Center 212,Fall2020,Laboratory,Peter   Newell,30
Microbiology Lab,92766,BIO,310,4,Undergraduate ,3,Class,1:00 pm - 4:00 pm,R,Shineman Center 212,Fall2020,Laboratory,Peter   Newell,30
Microbiology,91557,BIO,310,5,Undergraduate ,3,Class,1:00 pm - 1:55 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,Peter   Newell,30
Genetics,90408,BIO,315,6,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Christopher H  Chandler,30
Laboratory in Genetics,90838,BIO,316,7,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Poongodi   Geetha-Loganathan,30
Laboratory in Genetics,95023,BIO,316,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Susan   Hammerly,30
Laboratory in Genetics,90839,BIO,316,2,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Susan   Hammerly,30
Laboratory in Genetics,91306,BIO,316,3,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Anthony L  Contento,30
Laboratory in Genetics,90723,BIO,316,4,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Nicholas M  Sard,30
Laboratory in Genetics,90837,BIO,316,5,Undergraduate ,3,Class,5:45 pm - 8:45 pm,R,"100% web, no face to face ",Fall2020,Laboratory,Samuel C  McCarthy,30
Laboratory in Genetics,90840,BIO,316,6,Undergraduate ,3,Class,5:45 pm - 8:45 pm,T,"100% web, no face to face ",Fall2020,Laboratory,Samuel C  McCarthy,30
Introductory Ecology Lab,91313,BIO,320,7,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,C. Eric  Hellquist,30
Introductory Ecology Lab,91715,BIO,320,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,C. Eric  Hellquist,30
Introductory Ecology Lab,94522,BIO,320,2,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,C. Eric  Hellquist,30
Introductory Ecology,91174,BIO,320,3,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,C. Eric  Hellquist,30
Behavioral Biology Lab,94030,BIO,325,4,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Daniel T  Baldassarre,30
Behavioral Biology,94031,BIO,325,5,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Daniel T  Baldassarre,30
The Plant Kingdom,90908,BIO,340,6,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,"100% web, no face to face ",Fall2020,Lecture,Jinyan   Guo,30
The Plant Kingdom Lab,92963,BIO,340,7,Undergraduate ,3,Class,2:40 pm - 5:40 pm,R,"100% web, no face to face ",Fall2020,Laboratory,Jinyan   Guo,30
The Plant Kingdom Lab,93552,BIO,340,1,Undergraduate ,3,Class,9:15 am - 12:15 pm,F,"100% web, no face to face ",Fall2020,Laboratory,Jinyan   Guo,30
Great Lakes Environ. Issues,94029,BIO,363,2,Undergraduate ,3,Class,8:00 am - 9:20 am,TR,"100% web, no face to face ",Fall2020,Lecture,Nicholas M  Sard,30
The Animal Kingdom Lab,91563,BIO,370,3,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Michael J  McDonald,30
The Animal Kingdom Lab,93558,BIO,370,4,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Michael J  McDonald,30
The Animal Kingdom,91562,BIO,370,5,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Michael J  McDonald,30
Evolution,91003,BIO,425,6,Undergraduate ,3,Class,11:20 am - 12:40 pm,TR,Shineman Center 176,Fall2020,Lecture,Michael J  McDonald,30
Evolution,93877,BIO,425,7,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Daniel T  Baldassarre,30
Evolution,91181,BIO,425,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Daniel T  Baldassarre,30
Evolution,91179,BIO,425,2,Undergraduate ,3,Class,2:15 pm - 3:35 pm,MW,"100% web, no face to face ",Fall2020,Lecture,Jinyan   Guo,30
Research:Field Ecology,93556,BIO,492,3,Undergraduate ,3,Class,2:40 pm - 5:40 pm,T,Rice Creek 121,Fall2020,Lecture,Kamal I  Mohamed,30
Research: Entomology,91713,BIO,492,4,Undergraduate ,3,Class,10:30 am - 1:30 pm,F,Shineman Center 304,Fall2020,Lecture,Karen R  Sime,30
Research: Molecular Ecology,91004,BIO,492,5,Undergraduate ,3,Class,2:40 pm - 5:40 pm,R,"100% web, no face to face ",Fall2020,Activity,Nicholas M  Sard,30
Evolution,91008,BIO,525,6,Graduate ,3,Class,11:20 am - 12:40 pm,TR,Shineman Center 176,Fall2020,Seminar,Michael J  McDonald,30
Evolution,94506,BIO,525,7,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Seminar,Daniel T  Baldassarre,30
Evolution,91009,BIO,525,1,Graduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Seminar,Daniel T  Baldassarre,30
Evolution,91180,BIO,525,2,Graduate ,3,Class,2:15 pm - 3:35 pm,MW,"100% web, no face to face ",Fall2020,Seminar,Jinyan   Guo,30
ProblemInBiology:Field Ecology,93557,BIO,592,3,Graduate ,3,Class,2:40 pm - 5:40 pm,T,Rice Creek 121,Fall2020,Lecture,Kamal I  Mohamed,30
Research: Entomology,91714,BIO,592,4,Graduate ,3,Class,10:30 am - 1:30 pm,F,Shineman Center 304,Fall2020,Lecture,Karen R  Sime,30
Business Law I,90060,BLW,280,5,Undergraduate ,3,Class,4:20 pm - 5:40 pm,TR,"100% web, no face to face ",Fall2020,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,91199,BLW,355,6,Undergraduate ,3,Class,6:00 pm - 7:20 pm,TR,Rich Hall 324,Fall2020,Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,91677,BLW,355,7,Undergraduate ,3,Class,4:20 pm - 5:40 pm,TR,Rich Hall 324,Fall2020,Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,94570,BLW,355,1,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Mary E  McGowan,30
Legal&Regulatory Environ ofBus,90054,BLW,355,2,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,91013,BLW,355,3,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,John W  Spring,30
Business Law II,90057,BLW,381,4,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,"100% web, no face to face ",Fall2020,Lecture,Mary E  McGowan,30
Introduction To Mass Media,91553,BRC,108,5,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Jennifer   Fogel,30
Introduction To Mass Media,92719,BRC,108,6,Undergraduate ,3,Class,1:00 pm - 2:20 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Mary   Simone,30
Soc Hist Amer Radio&TV,92964,BRC,200,7,Undergraduate ,3,Class,6:15 pm - 9:00 pm,M,Lanigan Hall 104,Fall2020,Lecture,Peter E.  Hunn,30
Broadcast Performance,90225,BRC,215,1,Undergraduate ,3,Class,6:15 pm - 9:00 pm,W,Lanigan Hall 20,Fall2020,Lecture,Peter E.  Hunn,30
Radio Production,90227,BRC,220,2,Undergraduate ,3,Class,1:00 pm - 2:20 pm,TR,Lanigan Hall 20,Fall2020,Lecture,Jeffrey N  Bradbury,30
Integrated Media Writ/Design,93616,BRC,223,3,Undergraduate ,3,Class,11:45 am - 12:40 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,Serenity   Sutherland,30
Integrated Media Writ/Design,93622,BRC,223,4,Undergraduate ,3,Class,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,Serenity   Sutherland,30
Broadcast Newswriting,90228,BRC,229,5,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,Marano Campus Center 206,Fall2020,Lecture,Michael J  Riecke,30
Broadcast Newswriting,94756,BRC,229,6,Undergraduate ,3,Class,11:20 am - 12:40 pm,TR,Mahar Hall 210,Fall2020,Lecture,Catherine J  Loper,30
Broadcast Newswriting,92726,BRC,229,7,Undergraduate ,3,Class,3:30 pm - 4:50 pm,MW,Mahar Hall 211,Fall2020,Lecture,Catherine J  Loper,30
Intro Video Production,90229,BRC,235,1,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,Lanigan Hall 36,Fall2020,Lecture,Michael   Cleland,30
Intro Video Production,94728,BRC,235,2,Undergraduate ,3,Class,4:20 pm - 5:40 pm,TR,Lanigan Hall 36,Fall2020,Lecture,Michael   Cleland,30
Intro Video Production,91235,BRC,235,3,Undergraduate ,3,Class,11:20 am - 12:40 pm,TR,Lanigan Hall 20,Fall2020,Lecture,Michael   Cleland,30
Intro Video Production,92727,BRC,235,4,Undergraduate ,3,Class,1:00 pm - 2:20 pm,TR,Lanigan Hall 36,Fall2020,Lecture,Francisco   Suarez,30
Media Economics,92728,BRC,301,5,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Jason   Zenor,30
Media Economics,93037,BRC,301,6,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Brian   Moritz,30
Media Management,94629,BRC,305,7,Undergraduate ,3,Class,11:20 am - 12:40 pm,TR,Mahar Hall 122,Fall2020,Lecture,David   Crider,30
Media Management,94630,BRC,305,1,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,Lanigan Hall 106,Fall2020,Lecture,David   Crider,30
Media Management,94691,BRC,305,2,Undergraduate ,3,Class,4:25 pm - 5:45 pm,TR,Mahar Hall 122,Fall2020,Lecture,James R  Lerch,30
Sound for TV and Film,92952,BRC,308,3,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,Lanigan Hall 20,Fall2020,Lecture,Jeffrey N  Bradbury,30
Sound for TV and Film,92953,BRC,308,4,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,Lanigan Hall 20,Fall2020,Lecture,Jeffrey N  Bradbury,30
Mass Media and the Law,91817,BRC,319,5,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Jason   Zenor,30
Mass Media and the Law,94197,BRC,319,6,Undergraduate ,3,Class,3:30 pm - 4:55 pm,MW,"100% web, no face to face ",Fall2020,Lecture,David   Crider,30
Research Methodsfor Mass Media,94198,BRC,325,7,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Arvind   Diddi,30
Broadcast News Reporting,90232,BRC,329,1,Undergraduate ,3,Class,1:00 pm - 2:20 pm,TR,Mahar Hall 211,Fall2020,Lecture,Michael J  Riecke,30
Broadcast News Reporting Lab,90965,BRC,329,2,Undergraduate ,3,Class,2:15 pm - 3:10 pm,W,Lanigan Hall 20,Fall2020,Laboratory,Michael J  Riecke,30
Sports Broadcasting,91803,BRC,345,3,Undergraduate ,3,Class,6:00 pm - 8:45 pm,T,Lanigan Hall 20,Fall2020,Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",91273,BRC,350,4,Undergraduate ,3,Class,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Jennifer   Fogel,30
Television Criticism,94719,BRC,355,5,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,"100% web, no face to face ",Fall2020,Seminar,Jennifer   Fogel,30
Mass Media & Politics,95039,BRC,419,6,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Jason   Zenor,30
Social Networks and the Web,93615,BRC,421,7,Undergraduate ,3,Class,3:30 pm - 4:55 pm,W,"100% web, no face to face ",Fall2020,Lecture,Ulises A  Mejias,30
Scriptwriting for Television,90233,BRC,428,1,Undergraduate ,3,Class,2:40 pm - 4:00 pm,TR,Lanigan Hall 105,Fall2020,Activity,Francisco   Suarez,30
Advanced TV Production,94640,BRC,445,2,Undergraduate ,3,Class,3:30 pm - 5:30 pm,MW,Lanigan Hall 20,Fall2020,Laboratory,Michael   Cleland,30
Global Documentary Production,95037,BRC,460,3,Undergraduate ,3,Class,4:20 pm - 5:40 pm,TR,Lanigan Hall 105,Fall2020,Lecture,Francisco   Suarez,30
Teaching Mathematics,94049,CED,330,4,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,"100% web, no face to face ",Fall2020,Lecture,Jean E  Hallagan,30
Teaching Science & Technology,90111,CED,340,5,Undergraduate ,3,Class,3:30 pm - 6:30 pm,M,Wilber 311,Fall2020,Lecture,Richard   Baier,30
Teaching Science & Technology,90103,CED,340,6,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,"100% web, no face to face ",Fall2020,Lecture,Eric   Olson,30
Teaching Science & Technology,92856,CED,340,7,Undergraduate ,3,Class,11:20 am - 12:40 pm,TR,"100% web, no face to face ",Fall2020,Lecture,Eric   Olson,30
Teaching Social Studies,90117,CED,350,1,Undergraduate ,3,Class,1:00 pm - 2:20 pm,TR,Park Hall 206,Fall2020,Lecture,David P.  Maynard,30
Teaching Social Studies,92864,CED,350,2,Undergraduate ,3,Class,4:30 pm - 7:30 pm,W,"100% web, no face to face ",Fall2020,Lecture,Robyn Lynn  Proud,30
Teaching Social Studies,90116,CED,350,3,Undergraduate ,3,Class,4:30 pm - 7:30 pm,T,"100% web, no face to face ",Fall2020,Lecture,Robyn Lynn  Proud,30
Integ  Lang Arts/SocSt Methods,92862,CED,542,4,Graduate ,3,Class,1:00 pm - 4:00 pm,R,Sonata 129,Fall2020,Lecture,Doreen L  Mazzye,30
Integ  Lang Arts/SocSt Methods,95256,CED,542,5,Graduate ,3,Class,4:00 pm - 8:00 pm,T,"100% web, no face to face ",Fall2020,Lecture,Areli   Schermerhorn,30
Survey of Chemistry,90435,CHE,101,6,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Whalmany L  Ounkham,30
Freshman Seminar,92115,CHE,110,7,Undergraduate ,3,Class,10:30 am - 11:25 am,M,Shineman Center 122,Fall2020,Seminar,Kristin Irene  Gublo,30
Freshman Seminar,92116,CHE,110,,Undergraduate ,3,Class,10:30 am - 11:25 am,W,Shineman Center 122,Fall2020,Seminar,Kristin Irene  Gublo,30
General Chemistry-majors only,92792,CHE,111,1,Undergraduate ,3,Class,9:15 am - 10:10 am,MWF,Park Hall 315,Fall2020,Lecture,Thomas M  Brown,30
General Chemistry,90437,CHE,111,2,Undergraduate ,3,Class,9:15 am - 10:10 am,MWF,"100% web, no face to face ",Fall2020,Lecture,Whalmany L  Ounkham,30
General Chemistry,90438,CHE,111,3,Undergraduate ,3,Class,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Fall2020,Lecture,Jeffery A.  Schneider,30
General Chemistry,91453,CHE,111,4,Undergraduate ,3,Class,9:40 am - 11:00 am,TR,"100% web, no face to face ",Fall2020,Lecture,Kestutis G  Bendinskas,30
Laboratory (for Che 111),90443,CHE,113,5,Undergraduate ,3,Class,2:40 pm - 5:35 pm,R,Shineman Center 106,Fall2020,Laboratory,Anthony E  Pompa,30
Laboratory (for Che 111),94824,CHE,113,6,Undergraduate ,3,Class,2:15 pm - 5:10 pm,M,Shineman Center 106,Fall2020,Laboratory,Shelby N  Barnes,30
Laboratory (for Che 111),90444,CHE,113,7,Undergraduate ,3,Class,2:40 pm - 5:35 pm,T,Shineman Center 104,Fall2020,Laboratory,Jenell R  Gerow,30
Laboratory (for Che 111),90440,CHE,113,1,Undergraduate ,3,Class,2:40 pm - 5:35 pm,T,Shineman Center 106,Fall2020,Laboratory,Vaea Robert Kasey  Salt-Bernard,30
Laboratory (for Che 111),90441,CHE,113,2,Undergraduate ,3,Class,2:15 pm - 5:10 pm,W,Shineman Center 106,Fall2020,Laboratory,Anthony E  Pompa,30
Laboratory (for Che 111),90445,CHE,113,3,Undergraduate ,3,Class,2:15 pm - 5:10 pm,W,Shineman Center 104,Fall2020,Laboratory,Jose   Giler,30
Laboratory (for Che 111),90442,CHE,113,4,Undergraduate ,3,Class,11:20 am - 2:15 pm,R,Shineman Center 104,Fall2020,Laboratory,Jose   Giler,30
Laboratory (for Che 111),90608,CHE,113,5,Undergraduate ,3,Class,11:20 am - 2:15 pm,R,Shineman Center 106,Fall2020,Laboratory,Shelby N  Barnes,30
Laboratory (for Che 111)major,92037,CHE,113,6,Undergraduate ,3,Class,2:15 pm - 5:10 pm,M,Shineman Center 104,Fall2020,Laboratory,Jeffery A.  Schneider,30
Laboratory (for Che 111),90446,CHE,113,7,Undergraduate ,3,Class,2:40 pm - 5:35 pm,R,Shineman Center 104,Fall2020,Laboratory,Vaea Robert Kasey  Salt-Bernard,30
Laboratory (for Che 111),91455,CHE,113,1,Undergraduate ,3,Class,8:00 am - 10:55 am,T,Shineman Center 106,Fall2020,Laboratory,Anthony E  Pompa,30
Laboratory (for Che 111),92038,CHE,113,2,Undergraduate ,3,Class,11:20 am - 2:15 pm,T,Shineman Center 106,Fall2020,Laboratory,Shelby N  Barnes,30
Laboratory (for Che 111),90439,CHE,113,3,Undergraduate ,3,Class,11:20 am - 2:15 pm,T,Shineman Center 104,Fall2020,Laboratory,Jose   Giler,30
Laboratory (for Che 111),91870,CHE,113,4,Undergraduate ,3,Class,8:00 am - 10:55 am,R,Shineman Center 106,Fall2020,Laboratory,Vaea Robert Kasey  Salt-Bernard,30
Laboratory (for Che 111),90783,CHE,113,5,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Laboratory,Jenell R  Gerow,30
Chemistry & Public Concern,90447,CHE,209,6,Undergraduate ,3,Class,TBA,TBA,"100% web, no face to face ",Fall2020,Lecture,Whalmany L  Ounkham,30
General Chem II,90448,CHE,212,7,Undergraduate ,3,Class,10:30 am - 11:25 am,MWF,"100% web, no face to face ",Fall2020,Lecture,Martha   Bruch,30
General Chem II,95027,CHE,212,1,Undergraduate ,3,Class,2:15 pm - 3:10 pm,MWF,"100% web, no face to face ",Fall2020,Lecture,Martha   Bruch,30
Laboratory (for Che 212),90450,CHE,214,2,Undergraduate ,3,Class,11:20 am - 2:15 pm,R,"100% web, no face to face ",Fall2020,Laboratory,Maryanne Wamaitha  Gachema,30
Laboratory (for Che 212),90449,CHE,214,3,Undergraduate ,3,Class,2:40 pm - 5:35 pm,R,"100% web, no face to face ",Fall2020,Laboratory,Maryanne Wamaitha  Gachema,30
Laboratory (for Che 212),94773,CHE,214,4,Undergraduate ,3,Class,8:00 am - 10:55 am,R,"100% web, no face to face ",Fall2020,Laboratory,Maryanne Wamaitha  Gachema,30
