Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Organization Change,12839,EAD,660,1,Graduate ,3,,4:30 pm - 10:00 pm,W,Sonata 105,Spring2020,Lecture,Linda Rae  Markert,30
Intro to Play Therapy,14255,CPS,592,2,Graduate ,3,,9:00 am - 3:00 pm,R,Wilber 311,Spring2020,Lecture,Jodi Ann  Mullen,30
Organization Change,13852,EAD,660,3,Graduate ,3,,4:30 pm - 10:00 pm,T,Cambria,Spring2020,Lecture,Tamara   Lipke,30
TTMM: Photography,60252,ART,102,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Katie   Herrmann,30
TTMM: Ceramics,60253,ART,102,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Leslie Z.  Nicoletti,30
Fiction Writing: Introductory,60258,CRW,206,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Seminar,William J  Neumire,30
DASA Training,11694,DASA,1020,7,"Undergraduate, Non-matric undergraduate, Non-matric graduate, Graduate ",3,,8:30 am - 3:30 pm,S,Marano Campus Center 211,Spring2020,Lecture,Carlo   Cuccaro,30
Princ. Of Lit. Rep.,60097,ENG,150,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Emily   Kirch,30
School Principalship,10796,EAD,610,2,Graduate ,3,,4:30 pm - 10:00 pm,M,Palmyra-Macedon CSD ,Spring2020,Lecture,Angela   Perrotto,30
School Principalship,10587,EAD,610,3,Graduate ,3,,4:30 pm - 9:45 pm,M,Sonata 107,Spring2020,Lecture,Jeffrey S.  Craig,30
Organization Change,12840,EAD,660,4,Graduate ,3,,4:30 pm - 10:00 pm,M,Palmyra-Macedon CSD ,Spring2020,Lecture,Danielle M  Dehm,30
Freshmen Colloquium,11323,ART,111,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MW,Tyler Hall 213,Spring2020,Studio,Richard   Metzgar,30
Transfer Student Colloquim,11196,ART,311,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Tyler Hall 200,Spring2020,Studio,Elizabeth Nichole  Hunt,30
CSWB:Comparative Media Paris,13662,BRC,370,7,Undergraduate ,3,,3:00 pm - 5:00 pm,M,Mahar Hall 314,Spring2020,Lecture,Eileen N  Gilligan,30
S: Rome Through the Ages,13430,CMA,396,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 216,Spring2020,Lecture,Benjamin R  Entner,30
Strat Instr in the Disciplines,11735,EDU,104,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MW,Shineman Center 196,Spring2020,Lecture,Allison R  Peer,30
Strat Instr in the Disciplines,12203,EDU,104,3,Undergraduate ,3,,12:45 pm - 1:40 pm,TR,Marano Campus Center 164,Spring2020,Lecture,Corie Anne  Kohlbach,30
Strat Instr in the Disciplines,12289,EDU,104,4,Undergraduate ,3,,10:20 am - 11:15 am,MW,Marano Campus Center 202,Spring2020,Lecture,Andrew Patrick Charles  Buchmann,30
Strat Instr in the Disciplines,12292,EDU,104,5,Undergraduate ,3,,9:35 am - 10:30 am,TR,Marano Campus Center 164,Spring2020,Lecture,Christina   Vasquez,30
Sem:Global Cities: Paris,13313,FRE,395,6,Undergraduate ,3,,4:30 pm - 5:45 pm,MW,Marano Campus Center 256,Spring2020,Lecture,Susan   Bertonneau,30
Student Teaching,13244,ADO,420,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Student Teaching,Unassigned   Staff,30
Student Teaching Grades 7-12A,13246,ADO,595,1,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Student Teaching,Unassigned   Staff,30
Childhood Student Teaching,13248,CED,420,2,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Student Teaching,Unassigned   Staff,30
CrossCulturalStudentTeaching,13249,CED,421,3,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2020,Student Teaching,Unassigned   Staff,30
Intro. to Geography,10277,GEG,100,4,Undergraduate ,3,,6:00 pm - 8:40 pm,R,Mahar Hall 201,Spring2020,Lecture,Amy   D'Angelo,30
Physical Geology,10373,GEO,100,5,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 122,Spring2020,Lecture,Nicholas J  DiFrancesco,30
Physical Geology,14142,GEO,100,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 174,Spring2020,Lecture,Rachel   Lee,30
Physical Geology Laboratory,13291,GEO,101,7,Undergraduate ,3,,9:35 am - 12:30 pm,R,Shineman Center 372,Spring2020,Laboratory,Rachel   Lee,30
Environmental Sustainability,11120,GEO,115,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 122,Spring2020,Lecture,Justin   Stroup,30
Historical Geology,10809,GEO,200,2,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 370,Spring2020,Lecture,Paul Albert  Agle,30
Historical Geology Lab,10850,GEO,201,3,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 370,Spring2020,Laboratory,Paul Albert  Agle,30
Earth Resources,11397,GEO,305,4,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,David   Valentino,30
Earth's Fury,11554,GEO,315,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Wilber B7,Spring2020,Lecture,David   Valentino,30
Geographic Information Systems,13290,GEO,326,6,Undergraduate ,3,,9:35 am - 12:30 pm,T,Shineman Center 377,Spring2020,Lecture,Rachel   Lee,30
Geographic Information Systems,13660,GEO,326,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 377,Spring2020,Lecture,Rachel   Lee,30
ST: Planetary Science,14140,GEO,390,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 372,Spring2020,Lecture,Nicholas J  DiFrancesco,30
T:Applications in Hydrogeology,14259,GEO,390,2,Undergraduate ,3,,9:35 am - 12:30 pm,R,Shineman Center 370,Spring2020,Lecture,Justin   Stroup,30
ST: Planetary Geology Lab,14141,GEO,390,3,Undergraduate ,3,,2:20 pm - 5:15 pm,T,Shineman Center 372,Spring2020,Laboratory,Nicholas J  DiFrancesco,30
Petrology,10372,GEO,416,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 370,Spring2020,Lecture,David   Valentino,30
Petrology Lab,10774,GEO,416,5,Undergraduate ,3,,9:35 am - 12:30 pm,T,Shineman Center 375,Spring2020,Laboratory,David   Valentino,30
Hydrogeology,14144,GEO,430,6,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 370,Spring2020,Lecture,Justin   Stroup,30
Paleontology,14138,GEO,440,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 370,Spring2020,Lecture,Paul Albert  Agle,30
Elementary German,13790,GER,101,1,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 174,Spring2020,Lecture,Ana   Djukic-Cocks,30
Continuing Elementary German,10384,GER,102,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 242,Spring2020,Lecture,Ana   Djukic-Cocks,30
Continuing Intermediate German,10385,GER,202,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 258,Spring2020,Lecture,Ana   Djukic-Cocks,30
Advanced German B,14282,GER,302,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 323,Spring2020,Lecture,Patrick   Schultz,30
Business German,14281,GER,310,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Marano Campus Center 323,Spring2020,Lecture,Patrick   Schultz,30
Principles of Accounting I,10006,ACC,201,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Rich Hall 320,Spring2020,Lecture,Frank   Garcia,30
Principles of Accounting I Lab,10747,ACC,201,7,Undergraduate ,3,,8:00 am - 8:55 am,M,Rich Hall 320,Spring2020,Laboratory,Brittany A  Jones,30
Principles of Accounting I,10007,ACC,201,1,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Rich Hall 320,Spring2020,Lecture,Frank   Garcia,30
Principles of Accounting I Lab,10748,ACC,201,2,Undergraduate ,3,,8:00 am - 8:55 am,F,Rich Hall 320,Spring2020,Laboratory,Olivia   Wood,30
Principles of Accounting I,11352,ACC,201,3,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 223,Spring2020,Lecture,John   Markert,30
Principles of Accounting I Lab,11357,ACC,201,4,Undergraduate ,3,,7:05 pm - 8:00 pm,T,Rich Hall 223,Spring2020,Laboratory,Brittany A  Jones,30
Principles Of Accounting II,10008,ACC,202,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Rich Hall 320,Spring2020,Lecture,Victoria   Chiu,30
Principles Accounting II Lab,10749,ACC,202,6,Undergraduate ,3,,8:25 am - 9:20 am,T,Rich Hall 320,Spring2020,Laboratory,Janeah C  Thomas,30
Principles Of Accounting II,10009,ACC,202,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 320,Spring2020,Lecture,Melissa Lynn  Schrader,30
Principles Accounting II Lab,10750,ACC,202,1,Undergraduate ,3,,8:25 am - 9:20 am,R,Rich Hall 320,Spring2020,Laboratory,Janeah C  Thomas,30
Principles Of Accounting II,10010,ACC,202,2,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 319,Spring2020,Lecture,Melissa Lynn  Schrader,30
Principles Accounting II Lab,10751,ACC,202,3,Undergraduate ,3,,8:25 am - 9:20 am,R,Rich Hall 319,Spring2020,Laboratory,Erin Caroline  Gantley,30
Principles Accounting II,10011,ACC,202,4,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Rich Hall 319,Spring2020,Lecture,Debra A.  Geroux,30
Principles Accounting II Lab,10752,ACC,202,5,Undergraduate ,3,,3:55 pm - 4:50 pm,T,Rich Hall 319,Spring2020,Laboratory,Jiahui   Lu,30
Principles Of Accounting II,11353,ACC,202,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Rich Hall 319,Spring2020,Lecture,Debra A.  Geroux,30
PrinciplesOf Accounting II Lab,11356,ACC,202,7,Undergraduate ,3,,8:25 am - 9:20 am,T,Rich Hall 319,Spring2020,Laboratory,Jiahui   Lu,30
Intermediate Accounting I,13962,ACC,301,1,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Rich Hall 221,Spring2020,Lecture,Andrea Maria Anastasia  Pagano,30
Intermediate Accounting I,13963,ACC,301,2,Undergraduate ,3,,12:40 pm - 1:35 pm,F,Rich Hall 221,Spring2020,Laboratory,Katelyn   Cook,30
Intermediate Accounting II,10013,ACC,302,3,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Rich Hall 223,Spring2020,Lecture,Laura Bea  Lamb,30
Intermediate Accounting II,10616,ACC,302,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Rich Hall 319,Spring2020,Lecture,Laura Bea  Lamb,30
Accounting Information Systems,10617,ACC,305,5,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Rich Hall 320,Spring2020,Lecture,Thomas J  Tribunella,30
Cost Accounting,10014,ACC,310,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Rich Hall 320,Spring2020,Lecture,Victoria   Chiu,30
Cost Accounting,11438,ACC,310,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Rich Hall 320,Spring2020,Lecture,Victoria   Chiu,30
Acct as Management Tool,10618,ACC,321,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Laura Bea  Lamb,30
Acct for Non-Profit Orgnz,12708,ACC,340,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Rich Hall 223,Spring2020,Lecture,Heather   Losi,30
Auditing,10015,ACC,430,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Rich Hall 223,Spring2020,Lecture,Hema   Rao,30
Interdisciplinary Methods,13770,ADO,394,4,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Park Hall 204,Spring2020,Recitation or Discussion,Richard   Baier,30
Interdisciplinary Methods,10142,ADO,394,5,Undergraduate ,3,,4:30 pm - 7:30 pm,W,Wilber 115,Spring2020,Recitation or Discussion,David Paul  Parisian,30
Interdisciplinary Methods,12090,ADO,394,6,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Park Hall 204,Spring2020,Recitation or Discussion,Richard   Baier,30
Field Experience B:Plan/Teach,13772,ADO,593,7,Graduate ,3,,TBA,TBA,Off Campus ,Spring2020,Activity,Eric   Olson,30
Archaeology & Human Evolution,11486,ANT,111,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 105,Spring2020,Lecture,Alanna E  Ossa,30
Cultural Anthropology,11489,ANT,112,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 102,Spring2020,Lecture,Jing   Lei,30
Cultural Anthropology,10173,ANT,112,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 107,Spring2020,Lecture,Rebecca W  Peters,30
Cultural Anthropology,14401,ANT,112,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Lanigan Hall 106A,Spring2020,Lecture,Rebecca W  Peters,30
Introductory Archaeology,11485,ANT,230,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 309,Spring2020,Lecture,Alanna E  Ossa,30
ST: Theory 2,14119,ANT,301,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 309,Spring2020,Lecture,Micah F  Morton,30
Eth.TreatmentofNonhumanPrimate,10983,ANT,303,7,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Mahar Hall 309,Spring2020,Lecture,Kathleen A  Blake,30
Experimental Archaeology,13204,ANT,335,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Stephen C  Saraydar,30
Language And Culture,12651,ANT,344,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 309,Spring2020,Lecture,Jing   Lei,30
Medical Anthropology,14120,ANT,355,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 309,Spring2020,Lecture,Rebecca W  Peters,30
Culture History of theIroquois,10659,ANT,356,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 309,Spring2020,Lecture,Michael   Chaness,30
Death & Dying-Cross Cult.Pers,14118,ANT,368,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 105,Spring2020,Lecture,Micah F  Morton,30
Globalization/Global Cultures,12652,ANT,395,6,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Jing   Lei,30
Teaching Anthropology,10172,ANT,402,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Lecture,Jing   Lei,30
ANT Issue:History/Theory/Metho,10170,ANT,410,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 309,Spring2020,Lecture,Alanna E  Ossa,30
Religion & Magic,13738,ANT,452,2,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 202,Spring2020,Lecture,Micah F  Morton,30
Advanced Forensic Anthropology,14324,ANT,454,3,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 307,Spring2020,Lecture,Kathleen A  Blake,30
Intro to the Visual Arts,11411,ART,100,4,Undergraduate ,3,,5:30 pm - 6:55 pm,MW,Lanigan Hall 102,Spring2020,Lecture,William   DeMott,30
Intro to the Visual Arts,14417,ART,100,5,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Justin Anty  Mastrangelo,30
T: Ceramics,11562,ART,102,6,Undergraduate ,3,,5:30 pm - 7:30 pm,TR,Tyler Hall 128,Spring2020,Studio,Renqian   Yang,30
TTMM: Drawing,10959,ART,102,7,Undergraduate ,3,,3:00 pm - 5:00 pm,MW,Tyler Hall 214,Spring2020,Studio,William   DeMott,30
Design Concepts I-2D,12791,ART,105,1,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 213,Spring2020,Studio,Asli   Kinsizer,30
Design Concepts I-2D,11041,ART,105,2,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 213,Spring2020,Studio,Mary D.  Pierce,30
Design Concepts I-2D,11938,ART,105,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 213,Spring2020,Studio,Asli   Kinsizer,30
Design Concepts II-3D,11322,ART,106,4,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 207,Spring2020,Studio,Benjamin R  Entner,30
Design Concepts II,10182,ART,205,5,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 213,Spring2020,Studio,Richard   Metzgar,30
Digital Media,10960,ART,207,6,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 217,Spring2020,Studio,Melissa R  Digiovanna,30
Digital Media,10961,ART,207,7,Undergraduate ,3,,9:10 am - 11:15 am,MWF,Tyler Hall 217,Spring2020,Studio,Elizabeth Nichole  Hunt,30
Digital Media,13435,ART,207,1,Undergraduate ,3,,11:30 am - 1:35 pm,MWF,Tyler Hall 217,Spring2020,Studio,Elizabeth Nichole  Hunt,30
Typography,10962,ART,209,2,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Lanigan Hall 34,Spring2020,Studio,Donna L  Greene,30
Drawing I,10184,ART,210,3,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 214,Spring2020,Studio,Jason M  Cheney,30
Drawing I,11042,ART,210,4,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 214,Spring2020,Studio,Joseph Mario  Romano,30
Drawing I,14152,ART,210,5,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 214,Spring2020,Studio,Juan   Perdiguero,30
Painting I,10185,ART,215,6,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 225,Spring2020,Studio,Christopher   McEvoy,30
Watercolor Painting I,14155,ART,220,7,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 213,Spring2020,Studio,Joseph Mario  Romano,30
Intro to Printmaking,10218,ART,225,1,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 200,Spring2020,Studio,Mary D.  Pierce,30
Ceramics I,10183,ART,230,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 128,Spring2020,Studio,Renqian   Yang,30
Intro to Digital Photography,10179,ART,243,3,Undergraduate ,3,,9:10 am - 11:15 am,MWF,Tyler Hall 216,Spring2020,Studio,Peter   Cardone,30
Intro to Digital Photography,10180,ART,243,4,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 216,Spring2020,Studio,Julieve   Jubin,30
Intro to Digital Photography,13814,ART,243,5,Undergraduate ,3,,11:30 am - 1:35 pm,MWF,Tyler Hall 216,Spring2020,Studio,Peter   Cardone,30
Intro to Digital Photography,11927,ART,243,6,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 216,Spring2020,Studio,Megan G  King,30
Sculpture I,14148,ART,245,7,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 207,Spring2020,Studio,Benjamin R  Entner,30
West Hert I-Survy Art I,13813,ART,250,1,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 107,Spring2020,Lecture,Lisa K  Langlois,30
West HertII-Survy Art II,10181,ART,251,2,Undergraduate ,3,,6:00 pm - 7:20 pm,TR,Mahar Hall 309,Spring2020,Lecture,Suzanne L.  Beason,30
West HertII-Survy Art II,14319,ART,251,3,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2020,Lecture,Lisa A  Seppi,30
Figure Drawing I,10905,ART,300,4,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2020,Studio,Juan   Perdiguero,30
Motion Graphics I,11698,ART,304,5,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,Spring2020,Lecture,Cara B  Thompson,30
Type and Image,10966,ART,307,6,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 217,Spring2020,Studio,Melissa   Martin,30
Type and Image,13428,ART,307,7,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 217,Spring2020,Studio,Melissa   Martin,30
Branding & Packaging Design,13817,ART,308,1,Undergraduate ,3,,5:30 pm - 8:30 pm,MW,Lanigan Hall 34,Spring2020,Studio,Donna L  Greene,30
Multimedia I,10969,ART,309,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2020,Studio,Cara B  Thompson,30
Intermediate Drawing,10187,ART,310,3,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 215,Spring2020,Studio,Christopher   McEvoy,30
Intro to Illustration I,10174,ART,312,4,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 213,Spring2020,Studio,Jason M  Cheney,30
Digital Illustration I,10176,ART,313,5,Undergraduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 34,Spring2020,Studio,Amy E.  Bartell,30
Digital Illustration I,14151,ART,313,6,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 217,Spring2020,Studio,Elizabeth Nichole  Hunt,30
Painting II,10188,ART,315,7,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 225,Spring2020,Studio,Christopher   McEvoy,30
Painting III,10186,ART,316,1,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 225,Spring2020,Studio,Christopher   McEvoy,30
Figure Painting,14153,ART,321,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 225,Spring2020,Studio,Juan   Perdiguero,30
Drawing for Transfer Students,10932,ART,322,3,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 215,Spring2020,Studio,Christopher   McEvoy,30
Digital Media-Transfer Student,10893,ART,323,4,Undergraduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 34,Spring2020,Studio,Amy E.  Bartell,30
Book Arts,14154,ART,324,5,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 200,Spring2020,Studio,Kelly L  Roe,30
Printmaking-Intaglio,13821,ART,325,6,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 200,Spring2020,Studio,Mary D.  Pierce,30
Screen Printing,10219,ART,326,7,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 200,Spring2020,Studio,Elizabeth Nichole  Hunt,30
Ceramics II,10189,ART,330,,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 128,Spring2020,Studio,Renqian   Yang,30
Art Therapy Principles,13206,ART,339,1,Undergraduate ,3,,6:30 pm - 9:00 pm,TR,Tyler Hall 200,Spring2020,Studio,Melissa   Cardone,30
Experimental Photography,13818,ART,342,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 219,Spring2020,Studio,Julieve   Jubin,30
Intermediate Digital Photo,10854,ART,343,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 216,Spring2020,Studio,Peter   Cardone,30
Sculpture,14147,ART,345,4,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 207,Spring2020,Studio,Benjamin R  Entner,30
Creative Code for Vis Artist I,14159,ART,348,5,Undergraduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 36,Spring2020,Studio,Cara B  Thompson,30
History Of Photography,14316,ART,356,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 102,Spring2020,Lecture,Lisa K  Langlois,30
Chinese Art,14318,ART,368,7,Undergraduate ,3,,3:00 pm - 4:25 pm,MW,Mahar Hall 102,Spring2020,Lecture,Lisa K  Langlois,30
Contemporary Museum Issues,11331,ART,381,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 214,Spring2020,Lecture,Michael K.  Flanagan,30
Modern Art and Mass Culture,13217,ART,387,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 214,Spring2020,Lecture,Lisa A  Seppi,30
Graphic Design Facility Manage,11160,ART,395,3,Undergraduate ,3,,2:00 pm - 5:00 pm,F,Lanigan Hall 34,Spring2020,Studio,Jenilee A.  Ward,30
"Two Dimensional,Experi.Studio",12514,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Donna L  Greene,30
"Two Dimensional,Experi.Studio",14496,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Julieve   Jubin,30
Two Dimensional.Experi.Studio,12940,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",13031,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",10220,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Cynthia A  Clabough,30
"Two Dimensional,Experi.Studio",10655,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Elizabeth Nichole  Hunt,30
"Two Dimensional,Experi.Studio",10760,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Christopher   McEvoy,30
"Two Dimensional,Experi.Studio",11213,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Richard   Metzgar,30
"Two Dimensional,Experi.Studio",10761,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Julieve   Jubin,30
"Two Dimensional,Experi.Studio",11214,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",10762,ART,396,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",11237,ART,396,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Cara B  Thompson,30
"Two Dimensional,Experi.Studio",10976,ART,396,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Peter   Cardone,30
"Two Dimensional,Experi.Studio",11400,ART,396,3,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Mary D.  Pierce,30
"Two Dimensional,Experi.Studio",14406,ART,396,4,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Juan   Perdiguero,30
"Two Dimensional,Experi.Studio",11401,ART,396,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Jason M  Cheney,30
"Two Dimensional,Experi.Studio",11665,ART,396,6,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Amy E.  Bartell,30
"3 Dimensional,Experi. Studio",10978,ART,397,7,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Benjamin R  Entner,30
"3 Dimensional,Experi. Studio",10763,ART,397,1,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Richard   Metzgar,30
"3 Dimensional,Experi. Studio",10979,ART,397,2,Undergraduate ,3,,TBA,TBA,TBA,Spring2020,Studio,Renqian   Yang,30
Figure Drawing II,10964,ART,400,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2020,Studio,Juan   Perdiguero,30
Figure Drawing III,10965,ART,401,4,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2020,Studio,Juan   Perdiguero,30
