Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Art Therapy Principles,12790,ART,500,1,Graduate ,3,,6:00 pm - 8:00 pm,MW,Hewitt Union 1A,Spring2018,Studio,Melissa   Cardone,30
Gr Graphic Design-Type&Image,11159,ART,508,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,Spring2018,Studio,Melissa   Martin,30
Gr Graphic Design-MAT,12795,ART,508,3,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 217,Spring2018,Lecture,Cynthia A  Clabough,30
Grad Digital Multi-media:Intro,11149,ART,509,4,Graduate ,3,,6:00 pm - 9:00 pm,MW,Lanigan Hall 36,Spring2018,Lecture,Cara B  Thompson,30
Gr Multimedia-Motion Graphics,11404,ART,509,5,Graduate ,3,,9:10 am - 12:25 pm,MW,Lanigan Hall 34,Spring2018,Lecture,Keli   DiRisio,30
Graduate Drawing-Figure,11157,ART,510,6,Graduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 215,Spring2018,Lecture,Jason M  Cheney,30
Graduate Drawing,11188,ART,510,7,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 215,Spring2018,Lecture,Christopher   McEvoy,30
Graduate Digital Illustration,13208,ART,513,1,Graduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 228,Spring2018,Lecture,Cynthia A  Clabough,30
Graduate Digital Illustration,11146,ART,513,2,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 228,Spring2018,Lecture,Amy E.  Bartell,30
Grad Prob in Graphic Design,10178,ART,514,3,Graduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2018,Activity,Rebecca Wendy  Mushtare,30
Grad Prob in Graphic Design,11667,ART,514,4,Graduate ,3,,2:00 pm - 5:00 pm,F,Lanigan Hall 36,Spring2018,Lecture,Rebecca Wendy  Mushtare,30
Graduate Painting,11154,ART,515,5,Graduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 225,Spring2018,Lecture,Christopher   McEvoy,30
Graduate Web Design,11156,ART,517,6,Graduate ,3,,9:10 am - 11:15 am,MWF,Lanigan Hall 36,Spring2018,Lecture,Rebecca Wendy  Mushtare,30
Graduate Critique-MAT,11922,ART,519,7,Graduate ,3,,TBA,TBA,TBA,Spring2018,Recitation or Discussion,Cynthia A  Clabough,30
Graduate Digital Media,11561,ART,523,1,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 217,Spring2018,Studio,Cynthia A  Clabough,30
Grad Printmaking:ScreenPrint,11148,ART,525,2,Graduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 200,Spring2018,Lecture,Justin Anty  Mastrangelo,30
Grad Print:Book Arts,12801,ART,525,3,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 200,Spring2018,Lecture,Kelly L  Roe,30
Graduate Ceramics,11151,ART,530,4,Graduate ,3,,2:00 pm - 5:00 pm,MW,Hewitt Union 1B,Spring2018,Studio,Renqian   Yang,30
Graduate Photography-Digital,11152,ART,540,5,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 216,Spring2018,Studio,Peter   Cardone,30
Graduate Photography,12278,ART,540,6,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 216,Spring2018,Lecture,Peter   Cardone,30
Graduate Photography,11930,ART,540,7,Graduate ,3,,9:10 am - 12:25 pm,MW,Tyler Hall 216,Spring2018,Studio,Peter   Cardone,30
Graduate Sculpture,12886,ART,545,1,Graduate ,3,,2:20 pm - 5:15 pm,TR,Hewitt Union 7A,Spring2018,Studio,Benjamin R  Entner,30
Grad Creative Code Vis. Artist,11933,ART,548,2,Graduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 36,Spring2018,Lecture,Cara B  Thompson,30
RP: Italian Renaissance Art,11575,ART,571,3,Graduate ,3,,6:00 pm - 7:20 pm,TR,Mahar Hall 214,Spring2018,Lecture,Benjamin R  Entner,30
RPAH:Gender in the Visual Arts,13212,ART,571,4,Graduate ,3,,10:20 am - 11:15 am,MWF,Mahar Hall 214,Spring2018,Lecture,Lisa K  Langlois,30
RPAH: Islamic Art,13213,ART,571,5,Graduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 214,Spring2018,Lecture,Lisa K  Langlois,30
RP: Modern Art/Mass Culture,11943,ART,571,6,Graduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 217,Spring2018,Lecture,Lisa A  Seppi,30
RPAH:Contemp Art Issues,13218,ART,571,7,Graduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 217,Spring2018,Lecture,Lisa A  Seppi,30
GATP: Museum Issues,12868,ART,572,1,Graduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 214,Spring2018,Recitation or Discussion,Michael K.  Flanagan,30
Amer Sign Language II,10703,ASL,102,2,Undergraduate ,3,,5:00 pm - 6:20 pm,TR,Marano Campus Center 208,Spring2018,Lecture,Laura   Latray-Corey,30
Astronomy,10369,AST,100,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 185,Spring2018,Lecture,John   Zielinski,30
Astronomy,10370,AST,100,4,Undergraduate ,3,,3:00 pm - 3:55 pm,MWF,Shineman Center 176,Spring2018,Lecture,Shashi M  Kanbur,30
Astronomy,10368,AST,100,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Marano Campus Center 132,Spring2018,Lecture,Scott   Roby,30
Astronomy,10371,AST,100,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 185,Spring2018,Lecture,John   Zielinski,30
Astronomy,10704,AST,100,7,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 172,Spring2018,Lecture,Shashi M  Kanbur,30
Introductory Astronomy,10939,AST,100,1,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 174,Spring2018,Lecture,Kenneth Eric  Mauser,30
Introductory Astronomy,11277,AST,100,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 174,Spring2018,Lecture,Kenneth Eric  Mauser,30
"Systems Design,Integ,Safe&Secu",13277,BHI,504,3,Graduate ,3,,6:00 pm - 9:00 pm,T,Sonata 303,Spring2018,Lecture,Muhammad Nafees   Qamar,30
Quality Assurance Through Info,13274,BHI,507,4,Graduate ,3,,6:00 pm - 9:00 pm,R,Sonata 303,Spring2018,Lecture,Michele A  Treinin,30
Data Analytics,11847,BHI,509,5,Graduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 448,Spring2018,Lecture,Isabelle   Bichindaritz,30
Graduate Internship in BHI,13023,BHI,698,6,Graduate ,3,,TBA,TBA,Off Campus ,Spring2018,Internship,Isabelle   Bichindaritz,30
General Biology,10319,BIO,101,7,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 183,Spring2018,Lecture,Susan   Hammerly,30
General Biology Lab,10320,BIO,101,1,Undergraduate ,3,,6:00 pm - 8:00 pm,T,Shineman Center 208,Spring2018,Laboratory,Susan   Hammerly,30
Biology Seminar,11269,BIO,110,2,Undergraduate ,3,,11:30 am - 12:25 pm,M,Park Hall 211,Spring2018,Seminar,Yulia   Artemenko,30
Biology Seminar,11946,BIO,110,3,Undergraduate ,3,,3:55 pm - 4:50 pm,T,Shineman Center 183,Spring2018,Seminar,Peter   Newell,30
Molecular/Cellular Foundations,10589,BIO,120,4,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Park Hall 315,Spring2018,Lecture,Poongodi   Geetha-Loganathan,30
Molecular/Cellular Foundations,10950,BIO,120,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 175,Spring2018,Lecture,James A  MacKenzie,30
Molecular/Cellular Foundations,12131,BIO,120,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 315,Spring2018,Lecture,Anthony L  Contento,30
Molecular/Cell Foundations Lab,10590,BIO,120,7,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 204,Spring2018,Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundations Lab,10591,BIO,120,1,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 204,Spring2018,Laboratory,Anthony L  Contento,30
Molecular/Cell Foundations Lab,10794,BIO,120,2,Undergraduate ,3,,5:30 pm - 8:30 pm,R,Shineman Center 204,Spring2018,Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundations Lab,10592,BIO,120,3,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 204,Spring2018,Laboratory,Yolanda   Brooks,30
Molecular/Cell Foundations Lab,10593,BIO,120,4,Undergraduate ,3,,5:30 pm - 8:30 pm,T,Shineman Center 204,Spring2018,Laboratory,Anthony L  Contento,30
Molecular/Cell Foundations Lab,10594,BIO,120,5,Undergraduate ,3,,11:10 am - 2:10 pm,R,Shineman Center 204,Spring2018,Laboratory,Poongodi   Geetha-Loganathan,30
Molecular/Cellular Found Lab,10920,BIO,120,6,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 204,Spring2018,Laboratory,Yulia   Artemenko,30
Molecular/Cell Foundations Lab,11270,BIO,120,7,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 204,Spring2018,Laboratory,Suresh   Nimmagadda,30
Molecular/Cell Foundation Lab,11265,BIO,120,1,Undergraduate ,3,,5:30 pm - 8:30 pm,W,Shineman Center 204,Spring2018,Laboratory,Anthony L  Contento,30
Human Impacts on Environment,13438,BIO,200,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 122,Spring2018,Lecture,Richard C  Back,30
Human Biology,10933,BIO,203,3,Undergraduate ,3,,7:00 pm - 8:20 pm,MW,Shineman Center 122,Spring2018,Lecture,Cleane L  Medeiros,30
Diversity of Life,12660,BIO,220,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 175,Spring2018,Lecture,Michael J  McDonald,30
Diversity of Life,13386,BIO,220,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 175,Spring2018,Lecture,Christopher H  Chandler,30
ConsEth.TreatofNonhumanPrimate,11234,BIO,303,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 102,Spring2018,Lecture,Kathleen A  Blake,30
Insects and People,13388,BIO,304,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 185,Spring2018,Lecture,Karen R  Sime,30
Cellular Physiology,10843,BIO,309,1,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 192,Spring2018,Lecture,David A  Dunn,30
Microbiology,10666,BIO,310,2,Undergraduate ,3,,9:10 am - 10:05 am,MW,Shineman Center 172,Spring2018,Lecture,Yolanda   Brooks,30
Microbiology Lab,10667,BIO,310,3,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 212,Spring2018,Laboratory,Yolanda   Brooks,30
Microbiology Lab,10949,BIO,310,4,Undergraduate ,3,,9:35 am - 12:35 pm,R,Shineman Center 212,Spring2018,Laboratory,Yolanda   Brooks,30
Genetics,11267,BIO,315,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 174,Spring2018,Lecture,David A  Dunn,30
Laboratory in Genetics,11268,BIO,316,6,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 208,Spring2018,Laboratory,David A  Dunn,30
Laboratory in Genetics,11266,BIO,316,7,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 208,Spring2018,Laboratory,David A  Dunn,30
Microscopy/Imaging Techniques,12001,BIO,322,1,Undergraduate ,3,,5:30 pm - 6:25 pm,TR,Shineman Center 301,Spring2018,Lecture,Andrew   McElwain,30
Microscopy/Imaging Tech: Lab,12002,BIO,322,2,Undergraduate ,3,,6:35 pm - 8:05 pm,TR,Shineman Center 301,Spring2018,Laboratory,Andrew   McElwain,30
The Plant Kingdom,11051,BIO,340,3,Undergraduate ,3,,9:35 am - 12:00 pm,TR,Shineman Center 301,Spring2018,Lecture,Kamal I  Mohamed,30
The Animal Kingdom,10956,BIO,370,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 174,Spring2018,Lecture,Michael J  McDonald,30
The Animal Kingdom-LAB,10955,BIO,370,5,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 305,Spring2018,Laboratory,Michael J  McDonald,30
The Animal Kingdom-Lab,12949,BIO,370,6,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 305,Spring2018,Laboratory,Michael J  McDonald,30
Immunology,12656,BIO,381,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 183,Spring2018,Lecture,Peter   Newell,30
Ecosystems and Society,13384,BIO,400,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 192,Spring2018,Lecture,Richard C  Back,30
Evolution,10321,BIO,425,2,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 183,Spring2018,Lecture,Jennifer C  Olori,30
Evolution,10668,BIO,425,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 192,Spring2018,Lecture,Peter A  Rosenbaum,30
Evolution,11604,BIO,425,4,Undergraduate ,3,,5:30 pm - 6:50 pm,MW,Shineman Center 183,Spring2018,Lecture,Susan   Hammerly,30
Evolution,10957,BIO,425,5,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 183,Spring2018,Lecture,Christopher H  Chandler,30
Evolution,11271,BIO,425,6,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 183,Spring2018,Lecture,Jinyan   Guo,30
Evolution,13011,BIO,425,7,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 196,Spring2018,Lecture,Peter A  Rosenbaum,30
Parasitology,11948,BIO,474,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 176,Spring2018,Lecture,Andrew   McElwain,30
Parasitology Lab,11947,BIO,474,2,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 301,Spring2018,Laboratory,Andrew   McElwain,30
R:Microbiology,12661,BIO,492,3,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,Spring2018,Lecture,Peter   Newell,30
R: Animal Ecology,11613,BIO,492,4,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,Spring2018,Lecture,Maria   Sagot,30
R:Developmental Biology,11600,BIO,492,5,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,Spring2018,Lecture,Poongodi   Geetha-Loganathan,30
R: Applied Ecology,11161,BIO,492,6,Undergraduate ,3,,9:10 am - 12:10 pm,W,Rice Creek 119,Spring2018,Lecture,Michael   Schummer,30
Research:Cell Migration,13382,BIO,492,7,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 348,Spring2018,Lecture,Yulia   Artemenko,30
R: Plant Biology,11166,BIO,492,1,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 304,Spring2018,Lecture,Jinyan   Guo,30
Evolution,10322,BIO,525,2,Graduate ,3,,3:00 pm - 4:20 pm,MW,Shineman Center 183,Spring2018,Seminar,Jennifer C  Olori,30
Evolution,11170,BIO,525,3,Graduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 192,Spring2018,Seminar,Peter A  Rosenbaum,30
Evolution,11606,BIO,525,4,Graduate ,3,,5:30 pm - 6:50 pm,MW,Shineman Center 183,Spring2018,Seminar,Susan   Hammerly,30
Evolution,10958,BIO,525,5,Graduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 183,Spring2018,Seminar,Christopher H  Chandler,30
Evolution,11272,BIO,525,6,Graduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 183,Spring2018,Seminar,Jinyan   Guo,30
Evolution,13387,BIO,525,7,Graduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 196,Spring2018,Seminar,Peter A  Rosenbaum,30
R:Microbiology,12662,BIO,592,1,Graduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,Spring2018,Lecture,Peter   Newell,30
R: Animal Ecology,11614,BIO,592,2,Graduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,Spring2018,Lecture,Maria   Sagot,30
R:Developmental Biology,11601,BIO,592,3,Graduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,Spring2018,Lecture,Poongodi   Geetha-Loganathan,30
R: Applied Ecology,11162,BIO,592,4,Graduate ,3,,9:10 am - 12:10 pm,W,Rice Creek 119,Spring2018,Lecture,Michael   Schummer,30
PB: Cell Migration,13383,BIO,592,5,Graduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 348,Spring2018,Lecture,Yulia   Artemenko,30
Business Law I,10020,BLW,280,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 220,Spring2018,Lecture,John W  Spring,30
Business Law I,10753,BLW,280,7,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 220,Spring2018,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,10021,BLW,355,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Rich Hall 323,Spring2018,Lecture,Mary E  McGowan,30
Legal&Regulatory Environ ofBus,10022,BLW,355,2,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 324,Spring2018,Lecture,Delbert James  Guile,30
Legal&Regulatory Environ ofBus,10023,BLW,355,3,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Rich Hall 220,Spring2018,Lecture,Steven E  Abraham,30
Legal&Regulatory Environ ofBus,11416,BLW,355,4,Undergraduate ,3,,7:35 pm - 8:55 pm,TR,Rich Hall 324,Spring2018,Lecture,Delbert James  Guile,30
Business Law II,10025,BLW,381,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Rich Hall 220,Spring2018,Lecture,Mary E  McGowan,30
Introduction To Mass Media,10460,BRC,108,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106,Spring2018,Lecture,Jennifer   Fogel,30
Introduction To Mass Media,10827,BRC,108,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 309,Spring2018,Lecture,Mary   Simone,30
Introduction To Mass Media,11183,BRC,108,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 104,Spring2018,Lecture,Heidi   Bulk,30
Soc Hist Amer Radio&TV,11031,BRC,200,2,Undergraduate ,3,,6:10 pm - 8:55 pm,W,Lanigan Hall 106A,Spring2018,Lecture,Peter E.  Hunn,30
Broadcast Performance,11215,BRC,215,3,Undergraduate ,3,,5:30 pm - 8:15 pm,T,Lanigan Hall 106A,Spring2018,Lecture,Michael J  Riecke,30
Radio Production,11132,BRC,220,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 20,Spring2018,Activity,Jeffrey N  Bradbury,30
Radio Production,12030,BRC,220,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 20,Spring2018,Activity,Jeffrey N  Bradbury,30
Integrated Media Writ/Design,13350,BRC,223,6,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 210,Spring2018,Lecture,Brian   Moritz,30
Integrated Media Writ/Design,13260,BRC,223,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Mahar Hall 210,Spring2018,Lecture,Serenity   Sutherland,30
Integrated Media Writ/Design,13349,BRC,223,1,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Marano Campus Center 202,Spring2018,Lecture,Serenity   Sutherland,30
Broadcast Newswriting,10461,BRC,229,2,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 206,Spring2018,Lecture,Michael J  Riecke,30
Broadcast Newswriting,11047,BRC,229,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Marano Campus Center 206,Spring2018,Lecture,Michael J  Riecke,30
Broadcast Newswriting,11228,BRC,229,4,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Marano Campus Center 206,Spring2018,Lecture,Catherine J  Loper,30
Intro Video Production,10462,BRC,235,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 36,Spring2018,Lecture,Francisco   Suarez,30
Intro Video Production,11816,BRC,235,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 20,Spring2018,Lecture,Michael   Cleland,30
Intro Video Production,10780,BRC,235,7,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 36,Spring2018,Lecture,Michael   Cleland,30
Intro Video Production,11225,BRC,235,1,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 20,Spring2018,Lecture,Michael   Cleland,30
Media Economics,11203,BRC,301,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 106A,Spring2018,Lecture,Jason   Zenor,30
Media Economics,11387,BRC,301,3,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Lanigan Hall 106A,Spring2018,Lecture,Peter E.  Hunn,30
Sound for TV and Film,11684,BRC,308,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 20,Spring2018,Lecture,Jeffrey N  Bradbury,30
Sound for Televison & Film II,12041,BRC,309,5,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Lanigan Hall 19,Spring2018,Lecture,Jeffrey N  Bradbury,30
Mass Media and the Law,10463,BRC,319,6,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 106A,Spring2018,Lecture,Jason   Zenor,30
Mass Media and the Law,10922,BRC,319,7,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Lanigan Hall 107A,Spring2018,Lecture,Jason   Zenor,30
Mass Media and the Law,11030,BRC,319,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 102A,Spring2018,Lecture,David   Crider,30
Mass Media and the Law,12755,BRC,319,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 102A,Spring2018,Lecture,David   Crider,30
"Programs, Programming &Effects",10464,BRC,320,3,Undergraduate ,3,,4:30 pm - 5:50 pm,TR,Mahar Hall 111,Spring2018,Lecture,James R  Lerch,30
Media Copywriting,10466,BRC,328,4,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Lanigan Hall 20,Spring2018,Lecture,Timan Harris  Nekritz,30
Broadcast News Reporting,10467,BRC,329,5,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 118,Spring2018,Lecture,Michael J  Riecke,30
Broadcast News Reporting Lab,10781,BRC,329,6,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Lanigan Hall 20,Spring2018,Laboratory,Michael J  Riecke,30
Sports Broadcasting,12042,BRC,345,7,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 20,Spring2018,Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",10468,BRC,350,,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 106,Spring2018,Lecture,Jennifer   Fogel,30
Technology and Culture,12750,BRC,420,1,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 204,Spring2018,Lecture,Serenity   Sutherland,30
Scriptwriting for Television,11223,BRC,428,2,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 216,Spring2018,Activity,Francisco   Suarez,30
BroadcastNewsProcess&Producing,10469,BRC,429,3,Undergraduate ,3,,1:50 pm - 2:45 pm,M,Mahar Hall 118,Spring2018,Lecture,Michael J  Riecke,30
BroadcastNewsProcess&Producing,10470,BRC,429,4,Undergraduate ,3,,12:40 pm - 4:40 pm,F,Lanigan Hall 20,Spring2018,Laboratory,Michael J  Riecke,30
Advanced TV Production,11378,BRC,445,5,Undergraduate ,3,,11:30 am - 12:25 pm,MF,Lanigan Hall 20,Spring2018,Lecture,Michael   Cleland,30
Advanced TV Production-Lab,11585,BRC,445,6,Undergraduate ,3,,11:30 am - 1:35 pm,W,Lanigan Hall 20,Spring2018,Laboratory,Michael   Cleland,30
T:Television Criticism,12751,BRC,450,7,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 102,Spring2018,Lecture,Jennifer   Fogel,30
Electron Field Prod&Video,10987,BRC,455,1,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Mahar Hall 114,Spring2018,Lecture,Marybeth   Longo,30
Global Documentary Production,12753,BRC,460,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 36,Spring2018,Lecture,Francisco   Suarez,30
Teaching Mathematics,10158,CED,330,3,Undergraduate ,3,,2:45 pm - 4:05 pm,MW,Sheldon Hall 328,Spring2018,Lecture,Jean E  Hallagan,30
Teaching Mathematics,10159,CED,330,4,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Sheldon Hall 328,Spring2018,Lecture,Jean E  Hallagan,30
Teaching Science & Technology,10734,CED,340,5,Undergraduate ,3,,9:35 am - 10:55 am,MW,Hewitt Union 228C,Spring2018,Lecture,Eric   Olson,30
Teaching Social Studies,11546,CED,350,6,Undergraduate ,3,,4:30 pm - 7:30 pm,M,Sheldon Hall 336,Spring2018,Lecture,Ritu   Radhakrishnan,30
Field Placement III,10144,CED,393,7,Undergraduate ,3,,TBA,TBA,Off Campus ,Spring2018,Student Teaching,Lorraine Middleton  Malecki,30
Integrated Childhood Methods,10143,CED,394,1,Undergraduate ,3,,8:00 am - 5:00 pm,TR,Off Campus ,Spring2018,Recitation or Discussion,Lorraine Middleton  Malecki,30
Integrated Science/Tech Method,12765,CED,552,2,Graduate ,3,,4:30 pm - 7:30 pm,T,Sonata 105,Spring2018,Activity,Eric   Olson,30
Field Exp.B:Planning/Teaching,12764,CED,553,3,Graduate ,3,,8:00 am - 4:00 pm,MTW,Off Campus ,Spring2018,Activity,Eric   Olson,30
Survey of Chemistry,10303,CHE,101,4,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 122,Spring2018,Lecture,Francis Philip  Pappalardo,30
Survey of Chemistry-Lab,10312,CHE,101,5,Undergraduate ,3,,1:50 pm - 3:50 pm,M,Shineman Center 103,Spring2018,Laboratory,Shaun M  Henderson,30
General Chemistry,10638,CHE,111,6,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 170,Spring2018,Lecture,Martha   Bruch,30
Laboratory (for Che 111),10639,CHE,113,7,Undergraduate ,3,,2:20 pm - 5:15 pm,R,Shineman Center 103,Spring2018,Laboratory,Alison Nicole  Taylor,30
Laboratory (for Che 111),10640,CHE,113,1,Undergraduate ,3,,11:10 am - 2:05 pm,R,Shineman Center 103,Spring2018,Laboratory,Alison Nicole  Taylor,30
Laboratory (for Che 111),10641,CHE,113,2,Undergraduate ,3,,6:00 pm - 8:55 pm,W,Shineman Center 103,Spring2018,Laboratory,Alison Nicole  Taylor,30
Chemistry & Public Concern,10298,CHE,209,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Shineman Center 122,Spring2018,Lecture,Sarah   Harris,30
General Chem II,10306,CHE,212,4,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 122,Spring2018,Lecture,Thomas M  Brown,30
General Chem II,12705,CHE,212,5,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 175,Spring2018,Lecture,Jeffery A.  Schneider,30
General Chem II-Majors,10307,CHE,212,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 170,Spring2018,Lecture,Casey C  Raymond,30
