Coursename,CRN,Department,CourseID,Section,Level,Credits,Prerequisites,timeslot,Day,Location,Term,Roomtype,Instructor,Capacity
Figure Drawing II,10964,ART,400,3,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2019,Studio,Jason M  Cheney,30
Figure Drawing III,10965,ART,401,4,Undergraduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2019,Studio,Jason M  Cheney,30
Multimedia II,10970,ART,409,5,Undergraduate ,3,,9:10 am - 12:25 pm,MW,Lanigan Hall 36,Spring2019,Studio,Cara B  Thompson,30
Traditional Illustration II,10175,ART,412,6,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 200,Spring2019,Studio,Jason M  Cheney,30
Digital Illustration II,10177,ART,413,7,Undergraduate ,3,,5:30 pm - 8:30 pm,MW,Tyler Hall 217,Spring2019,Studio,Amy E.  Bartell,30
GraphicDesignPracticum-BA only,10974,ART,414,1,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 36,Spring2019,Practicum,Rebecca Wendy  Mushtare,30
Graphic Design Practicum-BFA,11319,ART,414,2,Undergraduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,Spring2019,Practicum,Cara B  Thompson,30
Painting IV,11320,ART,415,3,Undergraduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 225,Spring2019,Studio,Christopher   McEvoy,30
Web Media II,11155,ART,417,4,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Lanigan Hall 34,Spring2019,Studio,Rebecca Wendy  Mushtare,30
Studio Management,10656,ART,419,5,Undergraduate ,3,,TBA,TBA,TBA,Spring2019,Activity,Christopher   McEvoy,30
Adv. Problems in Illustration,12021,ART,423,6,Undergraduate ,3,,5:30 pm - 8:30 pm,MW,Tyler Hall 217,Spring2019,Studio,Amy E.  Bartell,30
Adv Problems in Printmaking,11739,ART,425,7,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 200,Spring2019,Studio,Elizabeth Nichole  Hunt,30
Ceramics III,10190,ART,430,1,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Hewitt Union 1B,Spring2019,Studio,Renqian   Yang,30
Ceramics IV,11703,ART,431,2,Undergraduate ,3,,9:35 am - 12:30 pm,TR,Hewitt Union 1B,Spring2019,Studio,Renqian   Yang,30
Motion Graphics II,11403,ART,451,3,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,Spring2019,Studio,Cara B  Thompson,30
SCAI:ResearchProblemsArtHistor,11942,ART,471,4,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 214,Spring2019,Seminar,Lisa A  Seppi,30
BFA Exhibition,10975,ART,492,5,Undergraduate ,3,,5:15 pm - 5:45 pm,MW,Lanigan Hall 35,Spring2019,Activity,Cara B  Thompson,30
Studio Practicum,10853,ART,496,6,Undergraduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 216,Spring2019,Practicum,Julieve   Jubin,30
Art Therapy Principles,12790,ART,500,7,Graduate ,3,,2:20 pm - 4:20 pm,TR,Tyler Hall 213,Spring2019,Studio,Melissa   Cardone,30
Gr Graphic Design-Type&Image,11159,ART,508,1,Graduate ,3,,11:30 am - 1:35 pm,MWF,Lanigan Hall 34,Spring2019,Studio,Donna L  Greene,30
GRGD:Branding/Packaging Design,12795,ART,508,2,Graduate ,3,,5:30 pm - 8:30 pm,MW,Lanigan Hall 34,Spring2019,Lecture,Donna L  Greene,30
Grad Digital Multi-media:Intro,11149,ART,509,3,Graduate ,3,,9:10 am - 12:25 pm,MW,Lanigan Hall 36,Spring2019,Lecture,Cara B  Thompson,30
Gr Multimedia-Motion Graphics,11404,ART,509,4,Graduate ,3,,2:20 pm - 5:15 pm,TR,Lanigan Hall 34,Spring2019,Lecture,Cara B  Thompson,30
Graduate Drawing-Figure,11157,ART,510,5,Graduate ,3,,6:00 pm - 9:00 pm,MW,Tyler Hall 215,Spring2019,Lecture,Jason M  Cheney,30
Graduate Drawing,11188,ART,510,6,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 215,Spring2019,Lecture,Christopher   McEvoy,30
Graduate Digital Illustration,11146,ART,513,7,Graduate ,3,,5:30 pm - 8:30 pm,MW,Tyler Hall 217,Spring2019,Lecture,Amy E.  Bartell,30
Grad Prob in Graphic Design,10178,ART,514,1,Graduate ,3,,2:00 pm - 5:00 pm,MW,Lanigan Hall 34,Spring2019,Activity,Cara B  Thompson,30
Grad Prob in Graphic Design,11667,ART,514,2,Graduate ,3,,TBA,TBA,TBA,Spring2019,Lecture,Rebecca Wendy  Mushtare,30
GRPGD:,13457,ART,514,3,Graduate ,3,,TBA,TBA,TBA,Spring2019,Lecture,Cara B  Thompson,30
Graduate Painting,11154,ART,515,4,Graduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 225,Spring2019,Lecture,Christopher   McEvoy,30
Graduate Web Design,11156,ART,517,5,Graduate ,3,,9:35 am - 12:30 pm,TR,Lanigan Hall 34,Spring2019,Lecture,Rebecca Wendy  Mushtare,30
Graduate Critique,MA,11147,,6,Graduate ,3,,2:00 pm - 4:00 pm,F,Lanigan Hall 35,Spring2019,Recitation or Discussion,Rebecca Wendy  Mushtare,30
Graduate Digital Media,11561,ART,523,7,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 217,Spring2019,Studio,Amy E.  Bartell,30
Graduate Printmaking-Intro,13822,ART,525,1,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 200,Spring2019,Studio,Mary D.  Pierce,30
Grad Printmaking:ScreenPrint,11148,ART,525,2,Graduate ,3,,9:35 am - 12:30 pm,TR,Tyler Hall 200,Spring2019,Lecture,Elizabeth Nichole  Hunt,30
Graduate Ceramics,11151,ART,530,3,Graduate ,3,,9:35 am - 12:30 pm,TR,Hewitt Union 1B,Spring2019,Studio,Renqian   Yang,30
Graduate Photography-Intermed,12278,ART,540,4,Graduate ,3,,6:00 pm - 9:00 pm,TR,Tyler Hall 216,Spring2019,Lecture,Peter   Cardone,30
Grad Photo: Experimental,11930,ART,540,5,Graduate ,3,,2:00 pm - 5:00 pm,MW,Tyler Hall 219,Spring2019,Studio,Julieve   Jubin,30
Gr Sculpt:Puppets/Perform Obje,12886,ART,545,6,Graduate ,3,,2:20 pm - 5:15 pm,TR,Tyler Hall 207,Spring2019,Studio,Benjamin R  Entner,30
RPAH: Japanese Art,13213,ART,571,7,Graduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 214,Spring2019,Lecture,Lisa K  Langlois,30
RP: Modern Art/Mass Culture,11943,ART,571,1,Graduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 214,Spring2019,Lecture,Lisa A  Seppi,30
RPAH:,13218,ART,571,2,Graduate ,3,,12:45 pm - 2:05 pm,TR,Mahar Hall 214,Spring2019,Lecture,Lisa A  Seppi,30
GATP: Museum Issues,12868,ART,572,3,Graduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 214,Spring2019,Recitation or Discussion,Michael K.  Flanagan,30
Amer Sign Language II,10703,ASL,102,4,Undergraduate ,3,,5:00 pm - 6:20 pm,TR,Marano Campus Center 210,Spring2019,Lecture,Laura   Latray-Corey,30
Astronomy,10369,AST,100,5,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 185,Spring2019,Lecture,John   Zielinski,30
Astronomy,10370,AST,100,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Shineman Center 185,Spring2019,Lecture,John   Zielinski,30
Astronomy,10368,AST,100,7,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 101,Spring2019,Lecture,Scott   Roby,30
Astronomy,10704,AST,100,1,Undergraduate ,3,,8:00 am - 8:55 am,MWF,Shineman Center 196,Spring2019,Lecture,Shashi M  Kanbur,30
Introductory Astronomy,10939,AST,100,2,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 183,Spring2019,Lecture,Shashi M  Kanbur,30
Introductory Astronomy,11277,AST,100,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Shineman Center 183,Spring2019,Lecture,Scott   Roby,30
Intro to Health Info Systems,13707,BHI,501,4,Graduate ,3,,6:00 pm - 9:00 pm,M,Sonata 301,Spring2019,Lecture,Manaswini   Pradhan,30
Intro to Health Info Systems,11497,BHI,501,5,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Manaswini   Pradhan,30
"Systems Design,Integ,Safe&Secu",13277,BHI,504,6,Graduate ,3,,6:00 pm - 9:00 pm,W,Sonata 303,Spring2019,Lecture,Isabelle   Bichindaritz,30
"Systems Design,Integ,Safe&Secu",13278,BHI,504,7,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Isabelle   Bichindaritz,30
Decision Supp & Intell Systems,13710,BHI,506,1,Graduate ,3,,6:00 pm - 9:00 pm,R,Sonata 301,Spring2019,Lecture,Isabelle   Bichindaritz,30
Quality Assurance Through Info,13275,BHI,507,2,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Michele A  Treinin,30
Data Science,11847,BHI,509,3,Graduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 448,Spring2019,Lecture,Manaswini   Pradhan,30
Data Science,11495,BHI,509,4,Graduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Manaswini   Pradhan,30
Thesis in BHI,13393,BHI,700,5,Graduate ,3,,TBA,TBA,TBA,Spring2019,Activity,Isabelle   Bichindaritz,30
General Biology,10319,BIO,101,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 194,Spring2019,Lecture,Andrew   McElwain,30
General Biology Lab,10320,BIO,101,7,Undergraduate ,3,,6:00 pm - 8:00 pm,T,Shineman Center 208,Spring2019,Laboratory,Andrew   McElwain,30
Biology Seminar,11269,BIO,110,1,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Shineman Center 192,Spring2019,Seminar,Yulia   Artemenko,30
Biology Seminar,11946,BIO,110,2,Undergraduate ,3,,3:55 pm - 4:50 pm,T,Shineman Center 192,Spring2019,Seminar,Peter   Newell,30
Molecular/Cellular Foundations,10589,BIO,120,3,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 122,Spring2019,Lecture,Poongodi   Geetha-Loganathan,30
Molecular/Cellular Foundations,10950,BIO,120,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 175,Spring2019,Lecture,James A  MacKenzie,30
Molecular/Cellular Foundations,12131,BIO,120,5,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Shineman Center 175,Spring2019,Lecture,Adam Spencer  Hoffman,30
Molecular/Cell Foundations Lab,10590,BIO,120,6,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 204,Spring2019,Laboratory,Adam Spencer  Hoffman,30
Molecular/Cell Foundations Lab,10591,BIO,120,7,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 204,Spring2019,Laboratory,Susan   Hammerly,30
Molecular/Cell Foundations Lab,10794,BIO,120,1,Undergraduate ,3,,11:10 am - 2:10 pm,T,Shineman Center 204,Spring2019,Laboratory,Peter   Newell,30
Molecular/Cell Foundations Lab,10592,BIO,120,2,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 204,Spring2019,Laboratory,Susan   Hammerly,30
Molecular/Cell Foundations Lab,10593,BIO,120,3,Undergraduate ,3,,5:30 pm - 8:30 pm,W,Shineman Center 204,Spring2019,Laboratory,Suresh   Nimmagadda,30
Molecular/Cellular Found Lab,13812,BIO,120,4,Undergraduate ,3,,5:30 pm - 8:30 pm,T,Shineman Center 204,Spring2019,Laboratory,Samuel C  McCarthy,30
Molecular/Cell Foundations Lab,10594,BIO,120,5,Undergraduate ,3,,11:10 am - 2:10 pm,R,Shineman Center 204,Spring2019,Laboratory,Poongodi   Geetha-Loganathan,30
Molecular/Cellular Found Lab,10920,BIO,120,6,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 204,Spring2019,Laboratory,Adam Spencer  Hoffman,30
Human Biology,10933,BIO,203,7,Undergraduate ,3,,7:00 pm - 8:20 pm,MW,Shineman Center 122,Spring2019,Lecture,Cleane L  Medeiros,30
Diversity of Life,12660,BIO,220,1,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 122,Spring2019,Lecture,Michael J  McDonald,30
Diversity of Life,13386,BIO,220,2,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 122,Spring2019,Lecture,C. Eric  Hellquist,30
TMB:Viruses in the Environment,13950,BIO,301,3,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 176,Spring2019,Lecture,Adam Spencer  Hoffman,30
ConsEth.TreatofNonhumanPrimate,11234,BIO,303,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 103,Spring2019,Lecture,Kathleen A  Blake,30
Cellular Physiology,10843,BIO,309,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 194,Spring2019,Lecture,Yulia   Artemenko,30
Microbiology,13811,BIO,310,6,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Rich Hall 323,Spring2019,Lecture,Samuel C  McCarthy,30
Microbiology Lab,10667,BIO,310,7,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 212,Spring2019,Laboratory,Samuel C  McCarthy,30
Microbiology Lab,10949,BIO,310,1,Undergraduate ,3,,9:35 am - 12:35 pm,R,Shineman Center 212,Spring2019,Laboratory,Samuel C  McCarthy,30
Genetics,11267,BIO,315,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Shineman Center 175,Spring2019,Lecture,David A  Dunn,30
Laboratory in Genetics,11268,BIO,316,3,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 208,Spring2019,Laboratory,David A  Dunn,30
Laboratory in Genetics,11266,BIO,316,4,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 208,Spring2019,Laboratory,David A  Dunn,30
Laboratory in Genetics,13805,BIO,316,5,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 208,Spring2019,Laboratory,David A  Dunn,30
Introductory Ecology,10325,BIO,320,6,Undergraduate ,3,,11:30 am - 12:25 pm,MW,Shineman Center 174,Spring2019,Lecture,Nicholas M  Sard,30
Introductory Ecology Lab,10595,BIO,320,7,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Rice Creek 119,Spring2019,Laboratory,Nicholas M  Sard,30
Introductory Ecology Lab,13809,BIO,320,1,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Rice Creek 119,Spring2019,Laboratory,Nicholas M  Sard,30
Sexual Diversity and Evolution,13804,BIO,327,2,Undergraduate ,3,,12:40 pm - 1:35 pm,MWF,Shineman Center 194,Spring2019,Lecture,Christopher H  Chandler,30
The Plant Kingdom,11051,BIO,340,3,Undergraduate ,3,,9:35 am - 12:00 pm,TR,Shineman Center 301,Spring2019,Lecture,Kamal I  Mohamed,30
Great Lakes Environ. Issues,12950,BIO,363,4,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Hewitt Union 228C,Spring2019,Lecture,C. Eric  Hellquist,30
The Animal Kingdom,10956,BIO,370,5,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Shineman Center 170,Spring2019,Lecture,Michael J  McDonald,30
The Animal Kingdom-LAB,10955,BIO,370,6,Undergraduate ,3,,1:50 pm - 4:50 pm,M,Shineman Center 305,Spring2019,Laboratory,Michael J  McDonald,30
The Animal Kingdom-Lab,12949,BIO,370,7,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 305,Spring2019,Laboratory,Michael J  McDonald,30
Ecosystems and Society,13384,BIO,400,1,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 185,Spring2019,Lecture,Richard C  Back,30
Evolution,10321,BIO,425,2,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 185,Spring2019,Lecture,Jennifer C  Olori,30
Evolution,10668,BIO,425,3,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 196,Spring2019,Lecture,C. Eric  Hellquist,30
Evolution,11604,BIO,425,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 212,Spring2019,Lecture,Christopher H  Chandler,30
Evolution,10957,BIO,425,5,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 194,Spring2019,Lecture,Jinyan   Guo,30
Evolution,11271,BIO,425,6,Undergraduate ,3,,5:30 pm - 6:50 pm,MW,Shineman Center 185,Spring2019,Lecture,Susan   Hammerly,30
Evolution,13011,BIO,425,7,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 192,Spring2019,Lecture,C. Eric  Hellquist,30
Molecular Medicine,13983,BIO,450,1,Undergraduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 176,Spring2019,Lecture,Yulia   Artemenko,30
Conservation Biology,13810,BIO,460,2,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Park Hall 211,Spring2019,Lecture,Susan   Hammerly,30
Parasitology,11948,BIO,474,3,Undergraduate ,3,,9:35 am - 10:55 am,TR,Park Hall 211,Spring2019,Lecture,Andrew   McElwain,30
Parasitology Lab,11947,BIO,474,4,Undergraduate ,3,,5:30 pm - 8:30 pm,M,Shineman Center 301,Spring2019,Laboratory,Andrew   McElwain,30
R:Animal Ecology,12661,BIO,492,5,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,Spring2019,Lecture,Maria   Sagot,30
R: Developmental Biology,11613,BIO,492,6,Undergraduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,Spring2019,Lecture,Poongodi   Geetha-Loganathan,30
R: Plant Biology,11600,BIO,492,7,Undergraduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 304,Spring2019,Lecture,Jinyan   Guo,30
Research:Microbiology,13382,BIO,492,1,Undergraduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,Spring2019,Lecture,Peter   Newell,30
R: Behavioral Ecology,11166,BIO,492,2,Undergraduate ,3,,8:00 am - 11:00 am,W,Rice Creek 119,Spring2019,Lecture,Daniel T  Baldassarre,30
R: Aquatic Ecology,13802,BIO,492,3,Undergraduate ,3,,9:10 am - 12:10 pm,F,Shineman Center 305,Spring2019,Lecture,Richard C  Back,30
Evolution,10322,BIO,525,4,Graduate ,3,,3:55 pm - 5:15 pm,TR,Shineman Center 185,Spring2019,Seminar,Jennifer C  Olori,30
Evolution,11170,BIO,525,5,Graduate ,3,,2:20 pm - 3:40 pm,TR,Shineman Center 196,Spring2019,Seminar,Peter A  Rosenbaum,30
Evolution,11606,BIO,525,6,Graduate ,3,,9:35 am - 10:55 am,TR,Park Hall 212,Spring2019,Seminar,Christopher H  Chandler,30
Evolution,10958,BIO,525,7,Graduate ,3,,12:45 pm - 2:05 pm,TR,Shineman Center 194,Spring2019,Seminar,Jinyan   Guo,30
Evolution,11272,BIO,525,1,Graduate ,3,,5:30 pm - 6:50 pm,MW,Shineman Center 185,Spring2019,Seminar,Susan   Hammerly,30
Evolution,13387,BIO,525,2,Graduate ,3,,8:00 am - 9:20 am,TR,Shineman Center 192,Spring2019,Seminar,C. Eric  Hellquist,30
R:Animal Ecology,12662,BIO,592,3,Graduate ,3,,1:50 pm - 4:50 pm,W,Rice Creek 121,Spring2019,Lecture,Maria   Sagot,30
R: Developmental Biology,11614,BIO,592,4,Graduate ,3,,2:20 pm - 5:20 pm,T,Shineman Center 348,Spring2019,Lecture,Poongodi   Geetha-Loganathan,30
R: Plant Biology,11601,BIO,592,5,Graduate ,3,,1:50 pm - 4:50 pm,W,Shineman Center 304,Spring2019,Lecture,Jinyan   Guo,30
PB:Microbiology,13383,BIO,592,6,Graduate ,3,,2:20 pm - 5:20 pm,R,Shineman Center 348,Spring2019,Lecture,Peter   Newell,30
R: Behavioral Ecology,11167,BIO,592,7,Graduate ,3,,8:00 am - 11:00 am,W,Rice Creek 119,Spring2019,Lecture,Daniel T  Baldassarre,30
Business Law I,10020,BLW,280,1,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 220,Spring2019,Lecture,John W  Spring,30
Business Law I,10753,BLW,280,2,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 220,Spring2019,Lecture,John W  Spring,30
Legal&Regulatory Environ ofBus,10021,BLW,355,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Rich Hall 220,Spring2019,Lecture,Lisa   Cuomo,30
Legal&Regulatory Environ ofBus,10022,BLW,355,4,Undergraduate ,3,,5:30 pm - 6:50 pm,TR,Rich Hall 118,Spring2019,Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,10023,BLW,355,5,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Rich Hall 220,Spring2019,Lecture,Lisa   Cuomo,30
Legal&Regulatory Environ ofBus,11416,BLW,355,6,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Rich Hall 118,Spring2019,Lecture,Catherine   Sullivan,30
Legal&Regulatory Environ ofBus,10024,BLW,355,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Andrew T.  Wolfe,30
Legal&Regulatory Environ ofBus,10980,BLW,355,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Kathryn   Wolfe,30
Legal&Regulatory Environ ofBus,11849,BLW,355,2,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Mary E  McGowan,30
Business Law II,10025,BLW,381,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Rich Hall 220,Spring2019,Lecture,Mary E  McGowan,30
Introduction To Mass Media,10460,BRC,108,4,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Lanigan Hall 103,Spring2019,Lecture,Jennifer   Fogel,30
Introduction To Mass Media,10827,BRC,108,5,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 103,Spring2019,Lecture,Mary   Simone,30
Introduction To Mass Media,11183,BRC,108,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 105,Spring2019,Lecture,Mary   Simone,30
Radio Production,11132,BRC,220,7,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Lanigan Hall 20,Spring2019,Activity,James Alan  Dunagan,30
Radio Production,12030,BRC,220,,Undergraduate ,3,,12:45 pm - 2:05 pm,TR,Lanigan Hall 20,Spring2019,Activity,Jeffrey N  Bradbury,30
Integrated Media Writ/Design,13349,BRC,223,1,Undergraduate ,3,,11:30 am - 12:25 pm,MWF,Sheldon Hall 337,Spring2019,Lecture,Serenity   Sutherland,30
Broadcast Newswriting,10461,BRC,229,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Sheldon Hall 337,Spring2019,Lecture,Catherine J  Loper,30
Broadcast Newswriting,11047,BRC,229,3,Undergraduate ,3,,9:10 am - 10:05 am,MWF,Marano Campus Center 202,Spring2019,Lecture,Michael J  Riecke,30
Broadcast Newswriting,11228,BRC,229,4,Undergraduate ,3,,9:35 am - 10:55 am,TR,Sheldon Hall 337,Spring2019,Lecture,Catherine J  Loper,30
Broadcast Newswriting,13960,BRC,229,5,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 210,Spring2019,Lecture,Catherine J  Loper,30
Intro Video Production,10462,BRC,235,6,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 36,Spring2019,Lecture,Francisco   Suarez,30
Intro Video Production,11816,BRC,235,7,Undergraduate ,3,,5:00 pm - 6:20 pm,MW,Lanigan Hall 20,Spring2019,Lecture,Michael   Cleland,30
Intro Video Production,10780,BRC,235,1,Undergraduate ,3,,6:30 pm - 7:50 pm,MW,Lanigan Hall 20,Spring2019,Lecture,Michael   Cleland,30
Intro Video Production,11225,BRC,235,2,Undergraduate ,3,,11:10 am - 12:30 pm,TR,Lanigan Hall 20,Spring2019,Lecture,Marybeth   Longo,30
Media Economics,11203,BRC,301,3,Undergraduate ,3,,10:20 am - 11:15 am,MWF,Lanigan Hall 102A,Spring2019,Lecture,Jennifer   Fogel,30
Media Economics,11387,BRC,301,4,Undergraduate ,3,,6:10 pm - 8:55 pm,W,Lanigan Hall 106A,Spring2019,Lecture,Peter E.  Hunn,30
Sound for TV and Film,11684,BRC,308,5,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Lanigan Hall 20,Spring2019,Lecture,Jeffrey N  Bradbury,30
Sound for TV and Film,13666,BRC,308,6,Undergraduate ,3,,9:35 am - 10:55 am,TR,Lanigan Hall 20,Spring2019,Lecture,Jeffrey N  Bradbury,30
Sound for Televison & Film II,12041,BRC,309,7,Undergraduate ,3,,3:00 pm - 6:00 pm,W,Lanigan Hall 19,Spring2019,Lecture,Jeffrey N  Bradbury,30
Post Production and Editing,12747,BRC,315,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Marybeth   Longo,30
Mass Media and the Law,10463,BRC,319,2,Undergraduate ,3,,6:10 pm - 8:55 pm,M,Lanigan Hall 106A,Spring2019,Lecture,Peter E.  Hunn,30
Mass Media and the Law,10922,BRC,319,3,Undergraduate ,3,,1:50 pm - 2:45 pm,MWF,Mahar Hall 208,Spring2019,Lecture,Brian   Moritz,30
Mass Media and the Law,11030,BRC,319,4,Undergraduate ,3,,2:20 pm - 3:40 pm,TR,Mahar Hall 201,Spring2019,Lecture,David   Crider,30
Mass Media and the Law,12755,BRC,319,5,Undergraduate ,3,,3:55 pm - 5:15 pm,TR,Mahar Hall 201,Spring2019,Lecture,David   Crider,30
"Programs, Programming &Effects",10464,BRC,320,6,Undergraduate ,3,,4:30 pm - 5:50 pm,TR,Lanigan Hall 102,Spring2019,Lecture,James R  Lerch,30
"Programs, Programming &Effects",11578,BRC,320,7,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Jason Matthew  Becker,30
Research Methodsfor Mass Media,12740,BRC,325,1,Undergraduate ,3,,TBA,TBA,"100% web, no face to face ",Spring2019,Lecture,Arvind   Diddi,30
Media Copywriting,10466,BRC,328,2,Undergraduate ,3,,4:35 pm - 5:55 pm,MW,Mahar Hall 111,Spring2019,Lecture,Timan Harris  Nekritz,30
Broadcast News Reporting,10467,BRC,329,3,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 104,Spring2019,Lecture,Michael J  Riecke,30
Broadcast News Reporting Lab,10781,BRC,329,4,Undergraduate ,3,,1:50 pm - 2:45 pm,W,Lanigan Hall 20,Spring2019,Laboratory,Michael J  Riecke,30
Sports Broadcasting,12042,BRC,345,5,Undergraduate ,3,,6:00 pm - 8:45 pm,T,Lanigan Hall 20,Spring2019,Lecture,James R  Lerch,30
"Chldrn,Womn&Minori Media",10468,BRC,350,6,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Lanigan Hall 103,Spring2019,Lecture,Jennifer   Fogel,30
Technology and Culture,12750,BRC,420,7,Undergraduate ,3,,3:00 pm - 4:20 pm,MW,Mahar Hall 107,Spring2019,Lecture,Ulises A  Mejias,30
Scriptwriting for Television,11223,BRC,428,1,Undergraduate ,3,,9:35 am - 10:55 am,TR,Mahar Hall 216,Spring2019,Activity,Francisco   Suarez,30
BroadcastNewsProcess&Producing,10469,BRC,429,2,Undergraduate ,3,,1:50 pm - 2:45 pm,M,Mahar Hall 104,Spring2019,Lecture,Michael J  Riecke,30
